Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Banja Luka,PM2.5 - Principal,2021-10-09 01:00 AM,2021,10,09,01,16.6,60,Moderate,15.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 02:00 AM,2021,10,09,02,15.3,58,Moderate,14.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 03:00 AM,2021,10,09,03,14.1,55,Moderate,13.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 04:00 AM,2021,10,09,04,12.3,51,Moderate,10.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 05:00 AM,2021,10,09,05,11.9,50,Good,11.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 06:00 AM,2021,10,09,06,11.7,49,Good,11.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 07:00 AM,2021,10,09,07,11.8,49,Good,11.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 08:00 AM,2021,10,09,08,11.8,49,Good,11.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 09:00 AM,2021,10,09,09,12.8,52,Moderate,14.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 10:00 AM,2021,10,09,10,12.2,51,Moderate,11.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 11:00 AM,2021,10,09,11,12.1,51,Moderate,12.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 12:00 PM,2021,10,09,12,11.5,48,Good,10.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 01:00 PM,2021,10,09,13,12.0,50,Good,13.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 02:00 PM,2021,10,09,14,12.5,52,Moderate,13.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 03:00 PM,2021,10,09,15,14.5,56,Moderate,17.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 04:00 PM,2021,10,09,16,15.7,59,Moderate,17.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 05:00 PM,2021,10,09,17,16.7,61,Moderate,17.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 06:00 PM,2021,10,09,18,18.7,65,Moderate,20.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 07:00 PM,2021,10,09,19,16.2,60,Moderate,13.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 08:00 PM,2021,10,09,20,13.0,53,Moderate,9.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 09:00 PM,2021,10,09,21,13.2,53,Moderate,13.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 10:00 PM,2021,10,09,22,14.1,55,Moderate,15.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-09 11:00 PM,2021,10,09,23,13.4,54,Moderate,12.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 12:00 AM,2021,10,10,00,11.2,47,Good,9.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 01:00 AM,2021,10,10,01,11.6,48,Good,12.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 02:00 AM,2021,10,10,02,11.5,48,Good,11.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 03:00 AM,2021,10,10,03,10.0,42,Good,8.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 04:00 AM,2021,10,10,04,8.2,34,Good,6.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 05:00 AM,2021,10,10,05,7.2,30,Good,6.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 06:00 AM,2021,10,10,06,6.1,25,Good,5.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 07:00 AM,2021,10,10,07,5.0,21,Good,3.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 08:00 AM,2021,10,10,08,5.1,21,Good,5.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 09:00 AM,2021,10,10,09,8.4,35,Good,11.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 10:00 AM,2021,10,10,10,11.2,47,Good,14.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 11:00 AM,2021,10,10,11,17.9,63,Moderate,24.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 12:00 PM,2021,10,10,12,14.8,57,Moderate,11.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 01:00 PM,2021,10,10,13,17.9,63,Moderate,21.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 02:00 PM,2021,10,10,14,21.8,71,Moderate,25.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 03:00 PM,2021,10,10,15,21.5,71,Moderate,21.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 04:00 PM,2021,10,10,16,23.1,74,Moderate,24.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 05:00 PM,2021,10,10,17,24.3,77,Moderate,25.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 06:00 PM,2021,10,10,18,27.3,83,Moderate,30.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 07:00 PM,2021,10,10,19,28.5,85,Moderate,29.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 08:00 PM,2021,10,10,20,28.3,85,Moderate,28.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 09:00 PM,2021,10,10,21,28.6,86,Moderate,28.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 10:00 PM,2021,10,10,22,23.2,74,Moderate,17.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-10 11:00 PM,2021,10,10,23,21.7,71,Moderate,20.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 12:00 AM,2021,10,11,00,15.0,57,Moderate,8.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 01:00 AM,2021,10,11,01,11.9,50,Good,8.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 02:00 AM,2021,10,11,02,11.0,46,Good,10.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 03:00 AM,2021,10,11,03,11.3,47,Good,11.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 04:00 AM,2021,10,11,04,11.0,46,Good,10.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 05:00 AM,2021,10,11,05,10.6,44,Good,10.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 06:00 AM,2021,10,11,06,10.3,43,Good,10.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 07:00 AM,2021,10,11,07,10.0,42,Good,9.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 08:00 AM,2021,10,11,08,19.6,67,Moderate,29.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 09:00 AM,2021,10,11,09,24.3,77,Moderate,29.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 10:00 AM,2021,10,11,10,24.3,77,Moderate,24.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 11:00 AM,2021,10,11,11,21.4,71,Moderate,18.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 12:00 PM,2021,10,11,12,22.3,72,Moderate,23.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 01:00 PM,2021,10,11,13,34.9,99,Moderate,47.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 02:00 PM,2021,10,11,14,30.8,90,Moderate,26.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 03:00 PM,2021,10,11,15,28.0,84,Moderate,25.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 04:00 PM,2021,10,11,16,30.0,89,Moderate,32.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 05:00 PM,2021,10,11,17,30.1,89,Moderate,30.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 06:00 PM,2021,10,11,18,33.6,96,Moderate,37.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 07:00 PM,2021,10,11,19,36.5,103,Unhealthy for Sensitive Groups,39.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 08:00 PM,2021,10,11,20,45.7,126,Unhealthy for Sensitive Groups,54.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 09:00 PM,2021,10,11,21,41.7,116,Unhealthy for Sensitive Groups,37.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 10:00 PM,2021,10,11,22,51.0,139,Unhealthy for Sensitive Groups,60.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-11 11:00 PM,2021,10,11,23,45.8,126,Unhealthy for Sensitive Groups,40.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 12:00 AM,2021,10,12,00,39.0,110,Unhealthy for Sensitive Groups,32.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 01:00 AM,2021,10,12,01,32.9,95,Moderate,26.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 02:00 AM,2021,10,12,02,33.5,96,Moderate,34.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 03:00 AM,2021,10,12,03,29.1,87,Moderate,24.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 04:00 AM,2021,10,12,04,26.8,82,Moderate,24.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 05:00 AM,2021,10,12,05,25.0,78,Moderate,23.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 06:00 AM,2021,10,12,06,24.1,76,Moderate,23.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 07:00 AM,2021,10,12,07,22.9,74,Moderate,21.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 08:00 AM,2021,10,12,08,27.1,83,Moderate,31.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 09:00 AM,2021,10,12,09,32.0,93,Moderate,36.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 10:00 AM,2021,10,12,10,64.9,156,Unhealthy,97.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 11:00 AM,2021,10,12,11,63.9,155,Unhealthy,63.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 12:00 PM,2021,10,12,12,49.1,134,Unhealthy for Sensitive Groups,34.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 01:00 PM,2021,10,12,13,34.0,97,Moderate,18.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 02:00 PM,2021,10,12,14,24.6,77,Moderate,15.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 03:00 PM,2021,10,12,15,19.5,67,Moderate,14.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 04:00 PM,2021,10,12,16,15.4,58,Moderate,11.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 05:00 PM,2021,10,12,17,15.4,58,Moderate,15.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 06:00 PM,2021,10,12,18,18.5,64,Moderate,21.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 07:00 PM,2021,10,12,19,28.0,84,Moderate,37.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 08:00 PM,2021,10,12,20,39.3,110,Unhealthy for Sensitive Groups,50.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 09:00 PM,2021,10,12,21,68.6,158,Unhealthy,98.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 10:00 PM,2021,10,12,22,78.7,163,Unhealthy,88.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-12 11:00 PM,2021,10,12,23,81.4,164,Unhealthy,84.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 12:00 AM,2021,10,13,00,75.3,161,Unhealthy,69.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 01:00 AM,2021,10,13,01,49.4,135,Unhealthy for Sensitive Groups,23.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 02:00 AM,2021,10,13,02,42.4,118,Unhealthy for Sensitive Groups,35.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 03:00 AM,2021,10,13,03,30.0,89,Moderate,17.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 04:00 AM,2021,10,13,04,29.1,87,Moderate,28.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 05:00 AM,2021,10,13,05,23.3,75,Moderate,17.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 06:00 AM,2021,10,13,06,20.8,69,Moderate,18.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 07:00 AM,2021,10,13,07,18.2,64,Moderate,15.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 08:00 AM,2021,10,13,08,25.4,79,Moderate,32.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 09:00 AM,2021,10,13,09,35.4,100,Moderate,45.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 10:00 AM,2021,10,13,10,29.8,88,Moderate,24.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 11:00 AM,2021,10,13,11,25.9,80,Moderate,22.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 12:00 PM,2021,10,13,12,39.7,111,Unhealthy for Sensitive Groups,53.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 01:00 PM,2021,10,13,13,29.4,87,Moderate,19.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 02:00 PM,2021,10,13,14,22.0,72,Moderate,14.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 03:00 PM,2021,10,13,15,18.4,64,Moderate,14.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 04:00 PM,2021,10,13,16,14.2,55,Moderate,9.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 05:00 PM,2021,10,13,17,16.0,59,Moderate,17.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 06:00 PM,2021,10,13,18,15.0,57,Moderate,14.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 07:00 PM,2021,10,13,19,17.7,63,Moderate,20.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 08:00 PM,2021,10,13,20,23.4,75,Moderate,29.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 09:00 PM,2021,10,13,21,23.4,75,Moderate,76.3,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-10-13 10:00 PM,2021,10,13,22,37.4,106,Unhealthy for Sensitive Groups,44.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-13 11:00 PM,2021,10,13,23,55.3,150,Unhealthy for Sensitive Groups,68.8,UG/M3,1 Hr,Suspect
Banja Luka,PM2.5 - Principal,2021-10-14 12:00 AM,2021,10,14,00,61.7,154,Unhealthy,67.4,UG/M3,1 Hr,Suspect
Banja Luka,PM2.5 - Principal,2021-10-14 01:00 AM,2021,10,14,01,35.2,100,Moderate,10.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 02:00 AM,2021,10,14,02,31.1,91,Moderate,27.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 03:00 AM,2021,10,14,03,24.2,76,Moderate,17.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 04:00 AM,2021,10,14,04,17.5,62,Moderate,10.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 05:00 AM,2021,10,14,05,12.7,52,Moderate,8.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 06:00 AM,2021,10,14,06,14.7,56,Moderate,16.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 07:00 AM,2021,10,14,07,15.4,58,Moderate,16.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 08:00 AM,2021,10,14,08,15.1,57,Moderate,14.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 09:00 AM,2021,10,14,09,36.9,104,Unhealthy for Sensitive Groups,58.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 10:00 AM,2021,10,14,10,45.1,125,Unhealthy for Sensitive Groups,53.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 11:00 AM,2021,10,14,11,38.6,109,Unhealthy for Sensitive Groups,32.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 12:00 PM,2021,10,14,12,25.5,79,Moderate,12.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 01:00 PM,2021,10,14,13,21.1,70,Moderate,16.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 02:00 PM,2021,10,14,14,14.7,56,Moderate,8.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 03:00 PM,2021,10,14,15,12.3,51,Moderate,9.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 04:00 PM,2021,10,14,16,10.9,45,Good,9.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 05:00 PM,2021,10,14,17,10.4,43,Good,9.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 06:00 PM,2021,10,14,18,10.0,42,Good,9.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 07:00 PM,2021,10,14,19,14.3,56,Moderate,18.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 08:00 PM,2021,10,14,20,19.2,66,Moderate,24.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-14 09:00 PM,2021,10,14,21,19.2,66,Moderate,100.5,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-10-14 10:00 PM,2021,10,14,22,-999.0,-999,N/A,112.3,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-10-14 11:00 PM,2021,10,14,23,-999.0,-999,N/A,114.6,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-10-15 12:00 AM,2021,10,15,00,-999.0,-999,N/A,89.8,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-10-15 01:00 AM,2021,10,15,01,-999.0,-999,N/A,91.1,UG/M3,1 Hr,Invalid
Banja Luka,PM2.5 - Principal,2021-10-15 02:00 AM,2021,10,15,02,-999.0,-999,N/A,56.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 03:00 AM,2021,10,15,03,56.7,152,Unhealthy,57.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 04:00 AM,2021,10,15,04,45.8,126,Unhealthy for Sensitive Groups,37.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 05:00 AM,2021,10,15,05,43.8,121,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 06:00 AM,2021,10,15,06,38.3,108,Unhealthy for Sensitive Groups,33.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 07:00 AM,2021,10,15,07,34.1,97,Moderate,30.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 08:00 AM,2021,10,15,08,35.0,99,Moderate,35.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 09:00 AM,2021,10,15,09,37.6,106,Unhealthy for Sensitive Groups,40.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 10:00 AM,2021,10,15,10,41.0,115,Unhealthy for Sensitive Groups,44.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 11:00 AM,2021,10,15,11,36.3,103,Unhealthy for Sensitive Groups,31.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 12:00 PM,2021,10,15,12,31.3,91,Moderate,26.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 01:00 PM,2021,10,15,13,28.4,85,Moderate,25.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 02:00 PM,2021,10,15,14,27.2,83,Moderate,26.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 03:00 PM,2021,10,15,15,23.4,75,Moderate,19.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 04:00 PM,2021,10,15,16,19.7,67,Moderate,16.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 05:00 PM,2021,10,15,17,21.8,71,Moderate,23.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 06:00 PM,2021,10,15,18,27.6,84,Moderate,33.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 07:00 PM,2021,10,15,19,36.3,103,Unhealthy for Sensitive Groups,45.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 08:00 PM,2021,10,15,20,45.0,124,Unhealthy for Sensitive Groups,53.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 09:00 PM,2021,10,15,21,38.5,108,Unhealthy for Sensitive Groups,32.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 10:00 PM,2021,10,15,22,34.8,99,Moderate,31.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-15 11:00 PM,2021,10,15,23,46.5,128,Unhealthy for Sensitive Groups,58.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 12:00 AM,2021,10,16,00,41.0,115,Unhealthy for Sensitive Groups,35.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 01:00 AM,2021,10,16,01,42.3,118,Unhealthy for Sensitive Groups,43.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 02:00 AM,2021,10,16,02,48.2,132,Unhealthy for Sensitive Groups,54.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 03:00 AM,2021,10,16,03,46.4,128,Unhealthy for Sensitive Groups,44.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 04:00 AM,2021,10,16,04,45.3,125,Unhealthy for Sensitive Groups,44.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 05:00 AM,2021,10,16,05,43.8,121,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 06:00 AM,2021,10,16,06,42.6,118,Unhealthy for Sensitive Groups,41.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 07:00 AM,2021,10,16,07,42.2,117,Unhealthy for Sensitive Groups,41.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 08:00 AM,2021,10,16,08,43.7,121,Unhealthy for Sensitive Groups,45.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 09:00 AM,2021,10,16,09,49.5,135,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 10:00 AM,2021,10,16,10,46.7,129,Unhealthy for Sensitive Groups,43.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 11:00 AM,2021,10,16,11,34.3,98,Moderate,21.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 12:00 PM,2021,10,16,12,30.1,89,Moderate,25.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 01:00 PM,2021,10,16,13,26.5,81,Moderate,22.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 02:00 PM,2021,10,16,14,23.5,75,Moderate,20.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 03:00 PM,2021,10,16,15,18.9,65,Moderate,14.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 04:00 PM,2021,10,16,16,14.7,56,Moderate,10.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 05:00 PM,2021,10,16,17,13.0,53,Moderate,11.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 06:00 PM,2021,10,16,18,16.9,61,Moderate,20.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 07:00 PM,2021,10,16,19,25.7,80,Moderate,34.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2021-10-16 08:00 PM,2021,10,16,20,70.2,159,Unhealthy,114.7,UG/M3,1 Hr,Suspect
