Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Ashgabat,PM2.5 - Principal,2019-07-01 10:00 PM,2019,07,01,22,-999.0,-999,N/A,14.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-01 11:00 PM,2019,07,01,23,-999.0,-999,N/A,17.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 12:00 AM,2019,07,02,00,-999.0,-999,N/A,34.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 01:00 AM,2019,07,02,01,-999.0,-999,N/A,57.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 02:00 AM,2019,07,02,02,-999.0,-999,N/A,39.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 03:00 AM,2019,07,02,03,-999.0,-999,N/A,18.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 04:00 AM,2019,07,02,04,-999.0,-999,N/A,17.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 05:00 AM,2019,07,02,05,-999.0,-999,N/A,3.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 06:00 AM,2019,07,02,06,-999.0,-999,N/A,6.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 07:00 AM,2019,07,02,07,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 08:00 AM,2019,07,02,08,-999.0,-999,N/A,6.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 09:00 AM,2019,07,02,09,-999.0,-999,N/A,7.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 10:00 AM,2019,07,02,10,-999.0,-999,N/A,7.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 11:00 AM,2019,07,02,11,-999.0,-999,N/A,6.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 12:00 PM,2019,07,02,12,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 01:00 PM,2019,07,02,13,-999.0,-999,N/A,8.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 02:00 PM,2019,07,02,14,-999.0,-999,N/A,6.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 03:00 PM,2019,07,02,15,-999.0,-999,N/A,7.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 04:00 PM,2019,07,02,16,-999.0,-999,N/A,6.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 05:00 PM,2019,07,02,17,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 06:00 PM,2019,07,02,18,-999.0,-999,N/A,16.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 07:00 PM,2019,07,02,19,-999.0,-999,N/A,14.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 08:00 PM,2019,07,02,20,-999.0,-999,N/A,12.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 09:00 PM,2019,07,02,21,-999.0,-999,N/A,16.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 10:00 PM,2019,07,02,22,-999.0,-999,N/A,17.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-02 11:00 PM,2019,07,02,23,-999.0,-999,N/A,17.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 12:00 AM,2019,07,03,00,-999.0,-999,N/A,7.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 01:00 AM,2019,07,03,01,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 02:00 AM,2019,07,03,02,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 03:00 AM,2019,07,03,03,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 04:00 AM,2019,07,03,04,-999.0,-999,N/A,14.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 05:00 AM,2019,07,03,05,-999.0,-999,N/A,15.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 06:00 AM,2019,07,03,06,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 07:00 AM,2019,07,03,07,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 08:00 AM,2019,07,03,08,-999.0,-999,N/A,12.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 09:00 AM,2019,07,03,09,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 10:00 AM,2019,07,03,10,-999.0,-999,N/A,4.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 11:00 AM,2019,07,03,11,-999.0,-999,N/A,1.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 12:00 PM,2019,07,03,12,-999.0,-999,N/A,4.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 01:00 PM,2019,07,03,13,-999.0,-999,N/A,8.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 02:00 PM,2019,07,03,14,-999.0,-999,N/A,8.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 03:00 PM,2019,07,03,15,-999.0,-999,N/A,7.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 04:00 PM,2019,07,03,16,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 05:00 PM,2019,07,03,17,-999.0,-999,N/A,7.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 06:00 PM,2019,07,03,18,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 07:00 PM,2019,07,03,19,-999.0,-999,N/A,8.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 08:00 PM,2019,07,03,20,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 09:00 PM,2019,07,03,21,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 10:00 PM,2019,07,03,22,-999.0,-999,N/A,14.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-03 11:00 PM,2019,07,03,23,-999.0,-999,N/A,19.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 12:00 AM,2019,07,04,00,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 01:00 AM,2019,07,04,01,-999.0,-999,N/A,14.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 02:00 AM,2019,07,04,02,-999.0,-999,N/A,17.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 03:00 AM,2019,07,04,03,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 04:00 AM,2019,07,04,04,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 05:00 AM,2019,07,04,05,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 06:00 AM,2019,07,04,06,-999.0,-999,N/A,15.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 07:00 AM,2019,07,04,07,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 08:00 AM,2019,07,04,08,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 09:00 AM,2019,07,04,09,-999.0,-999,N/A,17.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 10:00 AM,2019,07,04,10,-999.0,-999,N/A,20.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 11:00 AM,2019,07,04,11,-999.0,-999,N/A,18.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 12:00 PM,2019,07,04,12,-999.0,-999,N/A,21.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 01:00 PM,2019,07,04,13,-999.0,-999,N/A,15.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 02:00 PM,2019,07,04,14,-999.0,-999,N/A,14.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 03:00 PM,2019,07,04,15,-999.0,-999,N/A,17.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 04:00 PM,2019,07,04,16,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 05:00 PM,2019,07,04,17,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 06:00 PM,2019,07,04,18,-999.0,-999,N/A,12.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 07:00 PM,2019,07,04,19,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 08:00 PM,2019,07,04,20,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 09:00 PM,2019,07,04,21,-999.0,-999,N/A,17.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 10:00 PM,2019,07,04,22,-999.0,-999,N/A,23.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-04 11:00 PM,2019,07,04,23,-999.0,-999,N/A,15.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 12:00 AM,2019,07,05,00,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 01:00 AM,2019,07,05,01,-999.0,-999,N/A,14.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 02:00 AM,2019,07,05,02,-999.0,-999,N/A,7.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 03:00 AM,2019,07,05,03,-999.0,-999,N/A,7.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 04:00 AM,2019,07,05,04,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 05:00 AM,2019,07,05,05,-999.0,-999,N/A,8.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 06:00 AM,2019,07,05,06,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 07:00 AM,2019,07,05,07,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 08:00 AM,2019,07,05,08,-999.0,-999,N/A,16.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 09:00 AM,2019,07,05,09,-999.0,-999,N/A,7.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 10:00 AM,2019,07,05,10,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 11:00 AM,2019,07,05,11,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 12:00 PM,2019,07,05,12,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 01:00 PM,2019,07,05,13,-999.0,-999,N/A,8.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 02:00 PM,2019,07,05,14,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 03:00 PM,2019,07,05,15,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 04:00 PM,2019,07,05,16,-999.0,-999,N/A,36.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 05:00 PM,2019,07,05,17,-999.0,-999,N/A,15.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 06:00 PM,2019,07,05,18,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 07:00 PM,2019,07,05,19,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 08:00 PM,2019,07,05,20,-999.0,-999,N/A,17.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 09:00 PM,2019,07,05,21,-999.0,-999,N/A,23.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 10:00 PM,2019,07,05,22,-999.0,-999,N/A,21.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-05 11:00 PM,2019,07,05,23,-999.0,-999,N/A,12.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 12:00 AM,2019,07,06,00,-999.0,-999,N/A,12.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 01:00 AM,2019,07,06,01,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 02:00 AM,2019,07,06,02,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 03:00 AM,2019,07,06,03,-999.0,-999,N/A,18.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 04:00 AM,2019,07,06,04,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 05:00 AM,2019,07,06,05,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 06:00 AM,2019,07,06,06,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 07:00 AM,2019,07,06,07,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 08:00 AM,2019,07,06,08,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 09:00 AM,2019,07,06,09,-999.0,-999,N/A,15.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 10:00 AM,2019,07,06,10,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 11:00 AM,2019,07,06,11,-999.0,-999,N/A,14.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 12:00 PM,2019,07,06,12,-999.0,-999,N/A,12.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 01:00 PM,2019,07,06,13,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 02:00 PM,2019,07,06,14,-999.0,-999,N/A,6.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 03:00 PM,2019,07,06,15,-999.0,-999,N/A,8.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 04:00 PM,2019,07,06,16,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 05:00 PM,2019,07,06,17,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 06:00 PM,2019,07,06,18,-999.0,-999,N/A,8.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 07:00 PM,2019,07,06,19,-999.0,-999,N/A,8.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 08:00 PM,2019,07,06,20,-999.0,-999,N/A,12.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 09:00 PM,2019,07,06,21,-999.0,-999,N/A,16.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 10:00 PM,2019,07,06,22,-999.0,-999,N/A,18.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-06 11:00 PM,2019,07,06,23,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 12:00 AM,2019,07,07,00,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 01:00 AM,2019,07,07,01,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 02:00 AM,2019,07,07,02,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 03:00 AM,2019,07,07,03,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 04:00 AM,2019,07,07,04,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 05:00 AM,2019,07,07,05,-999.0,-999,N/A,12.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 06:00 AM,2019,07,07,06,-999.0,-999,N/A,20.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 07:00 AM,2019,07,07,07,-999.0,-999,N/A,23.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 08:00 AM,2019,07,07,08,-999.0,-999,N/A,12.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 09:00 AM,2019,07,07,09,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 10:00 AM,2019,07,07,10,-999.0,-999,N/A,15.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 11:00 AM,2019,07,07,11,-999.0,-999,N/A,15.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 12:00 PM,2019,07,07,12,-999.0,-999,N/A,22.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 01:00 PM,2019,07,07,13,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 02:00 PM,2019,07,07,14,-999.0,-999,N/A,17.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 03:00 PM,2019,07,07,15,-999.0,-999,N/A,8.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 04:00 PM,2019,07,07,16,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 05:00 PM,2019,07,07,17,-999.0,-999,N/A,12.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 06:00 PM,2019,07,07,18,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 07:00 PM,2019,07,07,19,-999.0,-999,N/A,15.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 08:00 PM,2019,07,07,20,-999.0,-999,N/A,14.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 09:00 PM,2019,07,07,21,-999.0,-999,N/A,16.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 10:00 PM,2019,07,07,22,-999.0,-999,N/A,18.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-07 11:00 PM,2019,07,07,23,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 12:00 AM,2019,07,08,00,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 01:00 AM,2019,07,08,01,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 02:00 AM,2019,07,08,02,-999.0,-999,N/A,14.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 03:00 AM,2019,07,08,03,-999.0,-999,N/A,19.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 04:00 AM,2019,07,08,04,-999.0,-999,N/A,17.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 05:00 AM,2019,07,08,05,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 06:00 AM,2019,07,08,06,-999.0,-999,N/A,14.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 07:00 AM,2019,07,08,07,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 08:00 AM,2019,07,08,08,-999.0,-999,N/A,15.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 09:00 AM,2019,07,08,09,-999.0,-999,N/A,16.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 10:00 AM,2019,07,08,10,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 11:00 AM,2019,07,08,11,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 12:00 PM,2019,07,08,12,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 01:00 PM,2019,07,08,13,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 02:00 PM,2019,07,08,14,-999.0,-999,N/A,9.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 03:00 PM,2019,07,08,15,-999.0,-999,N/A,13.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 04:00 PM,2019,07,08,16,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 05:00 PM,2019,07,08,17,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 06:00 PM,2019,07,08,18,-999.0,-999,N/A,10.0,UG/M3,1 Hr,Invalid
Ashgabat,PM2.5 - Principal,2019-07-08 07:00 PM,2019,07,08,19,-999.0,-999,N/A,11.0,UG/M3,1 Hr,Invalid
