Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta South,PM2.5 - Principal,2022-01-02 02:00 AM,2022,01,02,02,11.5,48,Good,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 03:00 AM,2022,01,02,03,12.2,51,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 04:00 AM,2022,01,02,04,14.6,56,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 05:00 AM,2022,01,02,05,12.8,52,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 06:00 AM,2022,01,02,06,11.4,48,Good,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 07:00 AM,2022,01,02,07,12.7,52,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 08:00 AM,2022,01,02,08,17.3,62,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 09:00 AM,2022,01,02,09,22.1,72,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 10:00 AM,2022,01,02,10,19.5,67,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 11:00 AM,2022,01,02,11,16.7,61,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 12:00 PM,2022,01,02,12,14.8,57,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 01:00 PM,2022,01,02,13,11.4,48,Good,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 02:00 PM,2022,01,02,14,10.2,43,Good,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 03:00 PM,2022,01,02,15,11.1,46,Good,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 04:00 PM,2022,01,02,16,14.5,56,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 05:00 PM,2022,01,02,17,15.2,58,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 06:00 PM,2022,01,02,18,16.6,60,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 07:00 PM,2022,01,02,19,20.8,69,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 08:00 PM,2022,01,02,20,21.9,72,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 09:00 PM,2022,01,02,21,23.4,75,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 10:00 PM,2022,01,02,22,23.7,75,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-02 11:00 PM,2022,01,02,23,24.8,78,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 12:00 AM,2022,01,03,00,25.9,80,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 01:00 AM,2022,01,03,01,21.9,72,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 02:00 AM,2022,01,03,02,21.9,72,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 03:00 AM,2022,01,03,03,26.3,81,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 04:00 AM,2022,01,03,04,26.6,81,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 05:00 AM,2022,01,03,05,22.2,72,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 06:00 AM,2022,01,03,06,22.5,73,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 07:00 AM,2022,01,03,07,25.4,79,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 08:00 AM,2022,01,03,08,21.6,71,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 09:00 AM,2022,01,03,09,23.1,74,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 10:00 AM,2022,01,03,10,25.3,79,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 11:00 AM,2022,01,03,11,21.5,71,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 12:00 PM,2022,01,03,12,17.6,63,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 01:00 PM,2022,01,03,13,17.8,63,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 02:00 PM,2022,01,03,14,18.4,64,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 03:00 PM,2022,01,03,15,14.7,56,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 04:00 PM,2022,01,03,16,12.8,52,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 05:00 PM,2022,01,03,17,19.4,66,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 06:00 PM,2022,01,03,18,22.2,72,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 07:00 PM,2022,01,03,19,24.1,76,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 08:00 PM,2022,01,03,20,31.5,92,Moderate,39.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 09:00 PM,2022,01,03,21,48.2,132,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 10:00 PM,2022,01,03,22,53.6,146,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-03 11:00 PM,2022,01,03,23,35.3,100,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 12:00 AM,2022,01,04,00,24.1,76,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 01:00 AM,2022,01,04,01,24.0,76,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 02:00 AM,2022,01,04,02,27.0,82,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 03:00 AM,2022,01,04,03,29.5,88,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 04:00 AM,2022,01,04,04,29.2,87,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 05:00 AM,2022,01,04,05,29.6,88,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 06:00 AM,2022,01,04,06,32.3,93,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 07:00 AM,2022,01,04,07,32.6,94,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 08:00 AM,2022,01,04,08,34.8,99,Moderate,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 09:00 AM,2022,01,04,09,44.9,124,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 10:00 AM,2022,01,04,10,45.9,127,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 11:00 AM,2022,01,04,11,45.4,125,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 12:00 PM,2022,01,04,12,51.7,141,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 01:00 PM,2022,01,04,13,55.3,150,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 02:00 PM,2022,01,04,14,49.6,136,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 03:00 PM,2022,01,04,15,40.8,114,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 04:00 PM,2022,01,04,16,33.9,97,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 05:00 PM,2022,01,04,17,33.4,96,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 06:00 PM,2022,01,04,18,33.2,95,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 07:00 PM,2022,01,04,19,35.1,99,Moderate,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 08:00 PM,2022,01,04,20,41.0,115,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 09:00 PM,2022,01,04,21,42.5,118,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 10:00 PM,2022,01,04,22,53.7,146,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-04 11:00 PM,2022,01,04,23,74.3,161,Unhealthy,95.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 12:00 AM,2022,01,05,00,121.2,185,Unhealthy,168.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 01:00 AM,2022,01,05,01,134.6,192,Unhealthy,148.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 02:00 AM,2022,01,05,02,111.3,180,Unhealthy,88.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 03:00 AM,2022,01,05,03,90.6,169,Unhealthy,70.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 04:00 AM,2022,01,05,04,72.8,160,Unhealthy,55.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 05:00 AM,2022,01,05,05,74.9,161,Unhealthy,77.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 06:00 AM,2022,01,05,06,87.9,168,Unhealthy,101.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 07:00 AM,2022,01,05,07,95.4,172,Unhealthy,103.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 08:00 AM,2022,01,05,08,83.7,166,Unhealthy,72.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 09:00 AM,2022,01,05,09,71.8,159,Unhealthy,60.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 10:00 AM,2022,01,05,10,66.9,157,Unhealthy,62.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 11:00 AM,2022,01,05,11,61.9,154,Unhealthy,57.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 12:00 PM,2022,01,05,12,65.4,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 01:00 PM,2022,01,05,13,68.1,158,Unhealthy,71.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 02:00 PM,2022,01,05,14,72.7,160,Unhealthy,78.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 03:00 PM,2022,01,05,15,62.0,154,Unhealthy,51.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 04:00 PM,2022,01,05,16,60.5,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 05:00 PM,2022,01,05,17,55.7,151,Unhealthy,51.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 06:00 PM,2022,01,05,18,49.8,136,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-05 07:00 PM,2022,01,05,19,51.1,139,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Jakarta South,PM2.5 - Principal,2022-01-06 11:00 AM,2022,01,06,11,-999.0,-999,N/A,49.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-06 12:00 PM,2022,01,06,12,37.9,107,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-06 01:00 PM,2022,01,06,13,48.0,132,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-06 02:00 PM,2022,01,06,14,38.8,109,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-06 03:00 PM,2022,01,06,15,27.4,83,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-06 04:00 PM,2022,01,06,16,22.1,72,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-06 05:00 PM,2022,01,06,17,31.1,91,Moderate,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-06 06:00 PM,2022,01,06,18,36.0,102,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-06 07:00 PM,2022,01,06,19,39.0,110,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-06 08:00 PM,2022,01,06,20,44.5,123,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-06 09:00 PM,2022,01,06,21,49.7,136,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-06 10:00 PM,2022,01,06,22,50.8,139,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-06 11:00 PM,2022,01,06,23,51.9,141,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 12:00 AM,2022,01,07,00,45.4,125,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 01:00 AM,2022,01,07,01,39.2,110,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 02:00 AM,2022,01,07,02,38.6,109,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 03:00 AM,2022,01,07,03,35.3,100,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 04:00 AM,2022,01,07,04,31.1,91,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 05:00 AM,2022,01,07,05,24.0,76,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 06:00 AM,2022,01,07,06,23.0,74,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 07:00 AM,2022,01,07,07,25.0,78,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 08:00 AM,2022,01,07,08,28.5,85,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 09:00 AM,2022,01,07,09,30.2,89,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 10:00 AM,2022,01,07,10,26.6,81,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 11:00 AM,2022,01,07,11,17.3,62,Moderate,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 12:00 PM,2022,01,07,12,13.6,54,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 01:00 PM,2022,01,07,13,10.8,45,Good,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 02:00 PM,2022,01,07,14,8.9,37,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 03:00 PM,2022,01,07,15,12.4,52,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 04:00 PM,2022,01,07,16,10.7,45,Good,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 05:00 PM,2022,01,07,17,11.3,47,Good,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 06:00 PM,2022,01,07,18,21.6,71,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 07:00 PM,2022,01,07,19,23.3,75,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 08:00 PM,2022,01,07,20,21.1,70,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 09:00 PM,2022,01,07,21,21.5,71,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 10:00 PM,2022,01,07,22,24.7,77,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-07 11:00 PM,2022,01,07,23,23.8,76,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 12:00 AM,2022,01,08,00,21.9,72,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 01:00 AM,2022,01,08,01,23.9,76,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 02:00 AM,2022,01,08,02,28.4,85,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 03:00 AM,2022,01,08,03,30.2,89,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 04:00 AM,2022,01,08,04,32.1,93,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 05:00 AM,2022,01,08,05,36.5,103,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 06:00 AM,2022,01,08,06,45.2,125,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 07:00 AM,2022,01,08,07,49.1,134,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 08:00 AM,2022,01,08,08,46.0,127,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 09:00 AM,2022,01,08,09,41.5,116,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 10:00 AM,2022,01,08,10,30.2,89,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 11:00 AM,2022,01,08,11,26.6,81,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 12:00 PM,2022,01,08,12,21.3,70,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 01:00 PM,2022,01,08,13,18.6,65,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 02:00 PM,2022,01,08,14,13.3,54,Moderate,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 03:00 PM,2022,01,08,15,14.6,56,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 04:00 PM,2022,01,08,16,17.3,62,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 05:00 PM,2022,01,08,17,21.6,71,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 06:00 PM,2022,01,08,18,21.3,70,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 07:00 PM,2022,01,08,19,42.6,118,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 08:00 PM,2022,01,08,20,49.3,135,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 09:00 PM,2022,01,08,21,58.1,152,Unhealthy,67.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 10:00 PM,2022,01,08,22,62.5,155,Unhealthy,67.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-08 11:00 PM,2022,01,08,23,63.8,155,Unhealthy,65.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-09 12:00 AM,2022,01,09,00,65.9,156,Unhealthy,68.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-09 01:00 AM,2022,01,09,01,54.9,149,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-09 02:00 AM,2022,01,09,02,46.4,128,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-09 03:00 AM,2022,01,09,03,40.2,113,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-09 04:00 AM,2022,01,09,04,37.6,106,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-09 05:00 AM,2022,01,09,05,35.8,102,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-09 06:00 AM,2022,01,09,06,36.9,104,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-09 07:00 AM,2022,01,09,07,35.4,100,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2022-01-09 08:00 AM,2022,01,09,08,35.7,101,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
