Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Lagos,PM2.5 - Principal,2021-01-08 09:00 PM,2021,01,08,21,16.1,59,Moderate,15.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-08 10:00 PM,2021,01,08,22,16.5,60,Moderate,17.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-08 11:00 PM,2021,01,08,23,16.5,60,Moderate,16.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 12:00 AM,2021,01,09,00,16.2,60,Moderate,15.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 01:00 AM,2021,01,09,01,16.1,59,Moderate,15.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 02:00 AM,2021,01,09,02,16.3,60,Moderate,17.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 03:00 AM,2021,01,09,03,16.4,60,Moderate,17.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 04:00 AM,2021,01,09,04,17.2,62,Moderate,19.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 05:00 AM,2021,01,09,05,25.1,78,Moderate,32.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 06:00 AM,2021,01,09,06,27.5,83,Moderate,29.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 07:00 AM,2021,01,09,07,30.1,89,Moderate,32.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 08:00 AM,2021,01,09,08,30.7,90,Moderate,31.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 09:00 AM,2021,01,09,09,30.0,89,Moderate,29.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 10:00 AM,2021,01,09,10,30.4,89,Moderate,30.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 11:00 AM,2021,01,09,11,30.1,89,Moderate,29.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 12:00 PM,2021,01,09,12,29.9,88,Moderate,29.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 01:00 PM,2021,01,09,13,27.3,83,Moderate,24.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 02:00 PM,2021,01,09,14,23.5,75,Moderate,19.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 03:00 PM,2021,01,09,15,21.8,71,Moderate,18.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 04:00 PM,2021,01,09,16,19.2,66,Moderate,16.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 05:00 PM,2021,01,09,17,17.5,62,Moderate,16.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 06:00 PM,2021,01,09,18,16.3,60,Moderate,15.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 07:00 PM,2021,01,09,19,15.5,58,Moderate,14.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 08:00 PM,2021,01,09,20,15.3,58,Moderate,15.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 09:00 PM,2021,01,09,21,15.1,57,Moderate,14.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 10:00 PM,2021,01,09,22,14.9,57,Moderate,14.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-09 11:00 PM,2021,01,09,23,14.9,57,Moderate,14.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 12:00 AM,2021,01,10,00,14.8,57,Moderate,14.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 01:00 AM,2021,01,10,01,15.0,57,Moderate,14.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 02:00 AM,2021,01,10,02,14.8,57,Moderate,14.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 03:00 AM,2021,01,10,03,14.9,57,Moderate,15.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 04:00 AM,2021,01,10,04,15.9,59,Moderate,18.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 05:00 AM,2021,01,10,05,17.8,63,Moderate,21.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 06:00 AM,2021,01,10,06,24.9,78,Moderate,30.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 07:00 AM,2021,01,10,07,25.8,80,Moderate,26.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 08:00 AM,2021,01,10,08,30.9,91,Moderate,36.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 09:00 AM,2021,01,10,09,31.8,92,Moderate,32.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 10:00 AM,2021,01,10,10,28.0,84,Moderate,24.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 11:00 AM,2021,01,10,11,25.0,78,Moderate,22.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 12:00 PM,2021,01,10,12,21.0,70,Moderate,17.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 01:00 PM,2021,01,10,13,18.4,64,Moderate,15.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 02:00 PM,2021,01,10,14,16.8,61,Moderate,15.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 03:00 PM,2021,01,10,15,15.7,59,Moderate,14.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 04:00 PM,2021,01,10,16,14.9,57,Moderate,14.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 05:00 PM,2021,01,10,17,14.6,56,Moderate,14.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 06:00 PM,2021,01,10,18,14.1,55,Moderate,13.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 07:00 PM,2021,01,10,19,14.2,55,Moderate,14.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 08:00 PM,2021,01,10,20,14.2,55,Moderate,14.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 09:00 PM,2021,01,10,21,14.3,56,Moderate,14.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 10:00 PM,2021,01,10,22,14.6,56,Moderate,15.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-10 11:00 PM,2021,01,10,23,14.7,56,Moderate,15.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 12:00 AM,2021,01,11,00,14.5,56,Moderate,14.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 01:00 AM,2021,01,11,01,14.4,56,Moderate,13.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 02:00 AM,2021,01,11,02,14.2,55,Moderate,13.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 03:00 AM,2021,01,11,03,14.1,55,Moderate,13.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 04:00 AM,2021,01,11,04,14.0,55,Moderate,13.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 05:00 AM,2021,01,11,05,14.2,55,Moderate,15.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 06:00 AM,2021,01,11,06,16.7,61,Moderate,20.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 07:00 AM,2021,01,11,07,20.4,68,Moderate,24.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 08:00 AM,2021,01,11,08,25.2,79,Moderate,29.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 09:00 AM,2021,01,11,09,26.6,81,Moderate,27.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 10:00 AM,2021,01,11,10,22.8,74,Moderate,19.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 11:00 AM,2021,01,11,11,19.8,67,Moderate,16.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 12:00 PM,2021,01,11,12,18.4,64,Moderate,17.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 01:00 PM,2021,01,11,13,17.6,63,Moderate,16.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 02:00 PM,2021,01,11,14,16.8,61,Moderate,15.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 03:00 PM,2021,01,11,15,16.4,60,Moderate,16.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 04:00 PM,2021,01,11,16,16.0,59,Moderate,15.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 05:00 PM,2021,01,11,17,15.7,59,Moderate,15.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 06:00 PM,2021,01,11,18,15.2,58,Moderate,14.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 07:00 PM,2021,01,11,19,15.1,57,Moderate,15.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 08:00 PM,2021,01,11,20,15.7,59,Moderate,16.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 09:00 PM,2021,01,11,21,15.8,59,Moderate,15.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 10:00 PM,2021,01,11,22,15.7,59,Moderate,15.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-11 11:00 PM,2021,01,11,23,15.4,58,Moderate,14.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 12:00 AM,2021,01,12,00,15.2,58,Moderate,14.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 01:00 AM,2021,01,12,01,15.1,57,Moderate,14.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 02:00 AM,2021,01,12,02,15.0,57,Moderate,14.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 03:00 AM,2021,01,12,03,14.8,57,Moderate,14.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 04:00 AM,2021,01,12,04,14.9,57,Moderate,15.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 05:00 AM,2021,01,12,05,15.2,58,Moderate,16.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 06:00 AM,2021,01,12,06,19.3,66,Moderate,24.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 07:00 AM,2021,01,12,07,21.7,71,Moderate,24.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 08:00 AM,2021,01,12,08,25.4,79,Moderate,28.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 09:00 AM,2021,01,12,09,27.9,84,Moderate,30.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 10:00 AM,2021,01,12,10,29.8,88,Moderate,31.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 11:00 AM,2021,01,12,11,29.8,88,Moderate,29.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 12:00 PM,2021,01,12,12,26.8,82,Moderate,23.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 01:00 PM,2021,01,12,13,23.8,76,Moderate,20.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 02:00 PM,2021,01,12,14,22.2,72,Moderate,20.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 03:00 PM,2021,01,12,15,20.8,69,Moderate,19.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 04:00 PM,2021,01,12,16,20.2,68,Moderate,19.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 05:00 PM,2021,01,12,17,19.2,66,Moderate,17.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 06:00 PM,2021,01,12,18,18.5,64,Moderate,17.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 07:00 PM,2021,01,12,19,17.9,63,Moderate,17.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 08:00 PM,2021,01,12,20,17.7,63,Moderate,17.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 09:00 PM,2021,01,12,21,17.6,63,Moderate,17.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 10:00 PM,2021,01,12,22,17.6,63,Moderate,17.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-12 11:00 PM,2021,01,12,23,17.5,62,Moderate,17.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 12:00 AM,2021,01,13,00,17.5,62,Moderate,16.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 01:00 AM,2021,01,13,01,17.1,62,Moderate,16.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 02:00 AM,2021,01,13,02,16.8,61,Moderate,15.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 03:00 AM,2021,01,13,03,16.8,61,Moderate,17.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 04:00 AM,2021,01,13,04,17.3,62,Moderate,19.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 05:00 AM,2021,01,13,05,23.1,74,Moderate,29.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 06:00 AM,2021,01,13,06,26.9,82,Moderate,30.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 07:00 AM,2021,01,13,07,33.2,95,Moderate,39.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 08:00 AM,2021,01,13,08,40.6,114,Unhealthy for Sensitive Groups,47.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 09:00 AM,2021,01,13,09,40.1,112,Unhealthy for Sensitive Groups,39.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 10:00 AM,2021,01,13,10,35.4,100,Moderate,30.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 11:00 AM,2021,01,13,11,31.6,92,Moderate,27.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 12:00 PM,2021,01,13,12,31.2,91,Moderate,30.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 01:00 PM,2021,01,13,13,26.3,81,Moderate,21.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 02:00 PM,2021,01,13,14,22.4,73,Moderate,18.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 03:00 PM,2021,01,13,15,19.8,67,Moderate,17.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 04:00 PM,2021,01,13,16,18.0,63,Moderate,16.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 05:00 PM,2021,01,13,17,16.5,60,Moderate,15.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 06:00 PM,2021,01,13,18,16.3,60,Moderate,16.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 07:00 PM,2021,01,13,19,16.1,59,Moderate,16.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 08:00 PM,2021,01,13,20,15.6,58,Moderate,15.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 09:00 PM,2021,01,13,21,15.3,58,Moderate,14.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 10:00 PM,2021,01,13,22,14.7,56,Moderate,14.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-13 11:00 PM,2021,01,13,23,14.7,56,Moderate,14.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 12:00 AM,2021,01,14,00,14.6,56,Moderate,14.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 01:00 AM,2021,01,14,01,14.4,56,Moderate,13.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 02:00 AM,2021,01,14,02,14.2,55,Moderate,13.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 03:00 AM,2021,01,14,03,14.4,56,Moderate,14.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 04:00 AM,2021,01,14,04,15.2,58,Moderate,18.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 05:00 AM,2021,01,14,05,25.2,79,Moderate,34.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 06:00 AM,2021,01,14,06,32.3,93,Moderate,39.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 07:00 AM,2021,01,14,07,37.2,105,Unhealthy for Sensitive Groups,42.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 08:00 AM,2021,01,14,08,34.8,99,Moderate,32.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 09:00 AM,2021,01,14,09,33.9,97,Moderate,33.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 10:00 AM,2021,01,14,10,31.8,92,Moderate,29.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 11:00 AM,2021,01,14,11,27.2,83,Moderate,22.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 12:00 PM,2021,01,14,12,22.8,74,Moderate,18.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 01:00 PM,2021,01,14,13,19.8,67,Moderate,16.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 02:00 PM,2021,01,14,14,18.0,63,Moderate,16.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 03:00 PM,2021,01,14,15,17.3,62,Moderate,16.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 04:00 PM,2021,01,14,16,17.0,61,Moderate,16.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 05:00 PM,2021,01,14,17,16.3,60,Moderate,15.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 06:00 PM,2021,01,14,18,15.8,59,Moderate,15.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 07:00 PM,2021,01,14,19,15.4,58,Moderate,14.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 08:00 PM,2021,01,14,20,15.4,58,Moderate,15.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 09:00 PM,2021,01,14,21,15.2,58,Moderate,15.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 10:00 PM,2021,01,14,22,14.9,57,Moderate,14.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-14 11:00 PM,2021,01,14,23,14.5,56,Moderate,13.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 12:00 AM,2021,01,15,00,14.4,56,Moderate,13.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 01:00 AM,2021,01,15,01,14.1,55,Moderate,13.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 02:00 AM,2021,01,15,02,14.0,55,Moderate,13.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 03:00 AM,2021,01,15,03,14.0,55,Moderate,14.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 04:00 AM,2021,01,15,04,14.6,56,Moderate,16.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 05:00 AM,2021,01,15,05,21.9,72,Moderate,28.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 06:00 AM,2021,01,15,06,26.3,81,Moderate,30.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 07:00 AM,2021,01,15,07,36.4,103,Unhealthy for Sensitive Groups,46.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 08:00 AM,2021,01,15,08,37.8,107,Unhealthy for Sensitive Groups,39.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 09:00 AM,2021,01,15,09,37.4,106,Unhealthy for Sensitive Groups,36.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 10:00 AM,2021,01,15,10,37.2,105,Unhealthy for Sensitive Groups,37.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 11:00 AM,2021,01,15,11,37.4,106,Unhealthy for Sensitive Groups,37.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 12:00 PM,2021,01,15,12,35.1,99,Moderate,32.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 01:00 PM,2021,01,15,13,33.8,97,Moderate,32.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 02:00 PM,2021,01,15,14,28.8,86,Moderate,23.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 03:00 PM,2021,01,15,15,24.6,77,Moderate,20.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 04:00 PM,2021,01,15,16,23.5,75,Moderate,22.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 05:00 PM,2021,01,15,17,22.1,72,Moderate,20.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 06:00 PM,2021,01,15,18,20.7,69,Moderate,19.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 07:00 PM,2021,01,15,19,19.0,66,Moderate,17.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 08:00 PM,2021,01,15,20,17.4,62,Moderate,15.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 09:00 PM,2021,01,15,21,16.7,61,Moderate,16.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 10:00 PM,2021,01,15,22,16.3,60,Moderate,15.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-15 11:00 PM,2021,01,15,23,16.2,60,Moderate,16.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 12:00 AM,2021,01,16,00,16.2,60,Moderate,16.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 01:00 AM,2021,01,16,01,16.3,60,Moderate,15.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 02:00 AM,2021,01,16,02,16.2,60,Moderate,15.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 03:00 AM,2021,01,16,03,16.4,60,Moderate,17.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 04:00 AM,2021,01,16,04,17.4,62,Moderate,20.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 05:00 AM,2021,01,16,05,23.2,74,Moderate,29.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 06:00 AM,2021,01,16,06,30.6,90,Moderate,37.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 07:00 AM,2021,01,16,07,30.4,89,Moderate,30.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 08:00 AM,2021,01,16,08,31.5,92,Moderate,32.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 09:00 AM,2021,01,16,09,32.7,94,Moderate,33.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 10:00 AM,2021,01,16,10,34.1,97,Moderate,35.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 11:00 AM,2021,01,16,11,33.2,95,Moderate,32.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 12:00 PM,2021,01,16,12,33.2,95,Moderate,33.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 01:00 PM,2021,01,16,13,31.9,93,Moderate,30.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 02:00 PM,2021,01,16,14,27.2,83,Moderate,22.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 03:00 PM,2021,01,16,15,24.9,78,Moderate,21.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 04:00 PM,2021,01,16,16,25.3,79,Moderate,25.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 05:00 PM,2021,01,16,17,24.5,77,Moderate,23.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 06:00 PM,2021,01,16,18,24.2,76,Moderate,23.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 07:00 PM,2021,01,16,19,23.9,76,Moderate,23.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 08:00 PM,2021,01,16,20,23.5,75,Moderate,23.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 09:00 PM,2021,01,16,21,22.7,73,Moderate,21.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 10:00 PM,2021,01,16,22,22.3,72,Moderate,21.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-16 11:00 PM,2021,01,16,23,21.5,71,Moderate,20.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-17 12:00 AM,2021,01,17,00,21.6,71,Moderate,21.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-01-17 01:00 AM,2021,01,17,01,21.8,71,Moderate,21.2,UG/M3,1 Hr,Valid
