Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta South,PM2.5 - Principal,2019-01-03 12:00 AM,2019,01,03,00,3.4,14,Good,4.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 01:00 AM,2019,01,03,01,3.2,13,Good,3.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 02:00 AM,2019,01,03,02,3.6,15,Good,4.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 03:00 AM,2019,01,03,03,5.3,22,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 04:00 AM,2019,01,03,04,5.6,23,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 05:00 AM,2019,01,03,05,6.3,26,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 06:00 AM,2019,01,03,06,6.1,25,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 07:00 AM,2019,01,03,07,6.5,27,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 08:00 AM,2019,01,03,08,7.7,32,Good,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 09:00 AM,2019,01,03,09,8.3,35,Good,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 10:00 AM,2019,01,03,10,8.6,36,Good,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 11:00 AM,2019,01,03,11,7.8,33,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 12:00 PM,2019,01,03,12,6.4,27,Good,5.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 01:00 PM,2019,01,03,13,6.7,28,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 02:00 PM,2019,01,03,14,5.3,22,Good,4.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 03:00 PM,2019,01,03,15,2.6,11,Good,0.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 04:00 PM,2019,01,03,16,5.3,22,Good,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 05:00 PM,2019,01,03,17,7.6,32,Good,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 06:00 PM,2019,01,03,18,8.3,35,Good,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 07:00 PM,2019,01,03,19,12.6,52,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 08:00 PM,2019,01,03,20,14.3,56,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 09:00 PM,2019,01,03,21,19.6,67,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 10:00 PM,2019,01,03,22,21.8,71,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-03 11:00 PM,2019,01,03,23,21.4,71,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 12:00 AM,2019,01,04,00,21.7,71,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 01:00 AM,2019,01,04,01,19.3,66,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 02:00 AM,2019,01,04,02,17.1,62,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 03:00 AM,2019,01,04,03,20.0,68,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 04:00 AM,2019,01,04,04,27.5,83,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 05:00 AM,2019,01,04,05,27.2,83,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 06:00 AM,2019,01,04,06,27.1,83,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 07:00 AM,2019,01,04,07,23.5,75,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 08:00 AM,2019,01,04,08,21.7,71,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 09:00 AM,2019,01,04,09,24.3,77,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 10:00 AM,2019,01,04,10,21.6,71,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 11:00 AM,2019,01,04,11,14.8,57,Moderate,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 12:00 PM,2019,01,04,12,11.4,48,Good,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 01:00 PM,2019,01,04,13,11.2,47,Good,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 02:00 PM,2019,01,04,14,8.6,36,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 03:00 PM,2019,01,04,15,7.8,33,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 04:00 PM,2019,01,04,16,5.3,22,Good,3.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 05:00 PM,2019,01,04,17,8.1,34,Good,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 06:00 PM,2019,01,04,18,12.5,52,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 07:00 PM,2019,01,04,19,14.7,56,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 08:00 PM,2019,01,04,20,16.8,61,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 09:00 PM,2019,01,04,21,17.9,63,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 10:00 PM,2019,01,04,22,19.9,67,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-04 11:00 PM,2019,01,04,23,18.9,65,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 12:00 AM,2019,01,05,00,19.9,67,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 01:00 AM,2019,01,05,01,21.9,72,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 02:00 AM,2019,01,05,02,15.0,57,Moderate,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 03:00 AM,2019,01,05,03,20.5,69,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 04:00 AM,2019,01,05,04,17.7,63,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 05:00 AM,2019,01,05,05,22.3,72,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 06:00 AM,2019,01,05,06,26.6,81,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 07:00 AM,2019,01,05,07,27.8,84,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 08:00 AM,2019,01,05,08,29.4,87,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 09:00 AM,2019,01,05,09,27.7,84,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 10:00 AM,2019,01,05,10,27.3,83,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 11:00 AM,2019,01,05,11,27.1,83,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 12:00 PM,2019,01,05,12,20.5,69,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 01:00 PM,2019,01,05,13,18.7,65,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 02:00 PM,2019,01,05,14,24.3,77,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 03:00 PM,2019,01,05,15,20.6,69,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 04:00 PM,2019,01,05,16,22.3,72,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 05:00 PM,2019,01,05,17,27.1,83,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 06:00 PM,2019,01,05,18,21.5,71,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 07:00 PM,2019,01,05,19,18.2,64,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 08:00 PM,2019,01,05,20,33.6,96,Moderate,49.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 09:00 PM,2019,01,05,21,50.8,139,Unhealthy for Sensitive Groups,68.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 10:00 PM,2019,01,05,22,45.9,127,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-05 11:00 PM,2019,01,05,23,51.9,141,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 12:00 AM,2019,01,06,00,54.4,148,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 01:00 AM,2019,01,06,01,63.7,155,Unhealthy,73.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 02:00 AM,2019,01,06,02,76.3,162,Unhealthy,89.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 03:00 AM,2019,01,06,03,86.7,167,Unhealthy,97.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 04:00 AM,2019,01,06,04,86.8,167,Unhealthy,87.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 05:00 AM,2019,01,06,05,85.9,167,Unhealthy,85.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 06:00 AM,2019,01,06,06,79.9,164,Unhealthy,74.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 07:00 AM,2019,01,06,07,79.4,163,Unhealthy,79.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 08:00 AM,2019,01,06,08,64.2,155,Unhealthy,49.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 09:00 AM,2019,01,06,09,48.6,133,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 10:00 AM,2019,01,06,10,36.3,103,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 11:00 AM,2019,01,06,11,28.6,86,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 12:00 PM,2019,01,06,12,30.3,89,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 01:00 PM,2019,01,06,13,28.6,86,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 02:00 PM,2019,01,06,14,24.8,78,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 03:00 PM,2019,01,06,15,21.4,71,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 04:00 PM,2019,01,06,16,18.1,64,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 05:00 PM,2019,01,06,17,21.0,70,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 06:00 PM,2019,01,06,18,24.0,76,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 07:00 PM,2019,01,06,19,28.0,84,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 08:00 PM,2019,01,06,20,34.5,98,Moderate,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 09:00 PM,2019,01,06,21,33.2,95,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 10:00 PM,2019,01,06,22,28.6,86,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-06 11:00 PM,2019,01,06,23,27.3,83,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 12:00 AM,2019,01,07,00,39.1,110,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 01:00 AM,2019,01,07,01,52.5,143,Unhealthy for Sensitive Groups,66.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 02:00 AM,2019,01,07,02,65.2,156,Unhealthy,78.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 03:00 AM,2019,01,07,03,60.1,153,Unhealthy,55.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 04:00 AM,2019,01,07,04,52.5,143,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 05:00 AM,2019,01,07,05,44.7,124,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 06:00 AM,2019,01,07,06,41.3,115,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 07:00 AM,2019,01,07,07,45.2,125,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 08:00 AM,2019,01,07,08,52.6,143,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 09:00 AM,2019,01,07,09,55.3,150,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 10:00 AM,2019,01,07,10,58.1,152,Unhealthy,61.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 11:00 AM,2019,01,07,11,59.5,153,Unhealthy,61.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 12:00 PM,2019,01,07,12,64.7,156,Unhealthy,70.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 01:00 PM,2019,01,07,13,48.3,133,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 02:00 PM,2019,01,07,14,41.1,115,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 03:00 PM,2019,01,07,15,32.0,93,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 04:00 PM,2019,01,07,16,25.0,78,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 05:00 PM,2019,01,07,17,20.5,69,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 06:00 PM,2019,01,07,18,20.7,69,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 07:00 PM,2019,01,07,19,16.8,61,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 08:00 PM,2019,01,07,20,15.4,58,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 09:00 PM,2019,01,07,21,17.7,63,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 10:00 PM,2019,01,07,22,18.8,65,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-07 11:00 PM,2019,01,07,23,19.4,66,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 12:00 AM,2019,01,08,00,18.7,65,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 01:00 AM,2019,01,08,01,14.8,57,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 02:00 AM,2019,01,08,02,13.4,54,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 03:00 AM,2019,01,08,03,12.8,52,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 04:00 AM,2019,01,08,04,12.4,52,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 05:00 AM,2019,01,08,05,17.1,62,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 06:00 AM,2019,01,08,06,21.0,70,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 07:00 AM,2019,01,08,07,20.5,69,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 08:00 AM,2019,01,08,08,23.7,75,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 09:00 AM,2019,01,08,09,24.3,77,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 10:00 AM,2019,01,08,10,25.6,79,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 11:00 AM,2019,01,08,11,27.3,83,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 12:00 PM,2019,01,08,12,33.6,96,Moderate,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 01:00 PM,2019,01,08,13,37.8,107,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 02:00 PM,2019,01,08,14,33.9,97,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 03:00 PM,2019,01,08,15,27.9,84,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 04:00 PM,2019,01,08,16,30.9,91,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 05:00 PM,2019,01,08,17,30.4,89,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 06:00 PM,2019,01,08,18,30.7,90,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 07:00 PM,2019,01,08,19,38.8,109,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 08:00 PM,2019,01,08,20,44.9,124,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 09:00 PM,2019,01,08,21,49.9,136,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2019-01-08 10:00 PM,2019,01,08,22,44.9,124,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
