Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Beijing,PM2.5 - Principal,2019-01-01 05:00 PM,2019,01,01,17,15.7,59,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-01 06:00 PM,2019,01,01,18,16.3,60,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-01 07:00 PM,2019,01,01,19,16.6,60,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-01 08:00 PM,2019,01,01,20,17.3,62,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-01 09:00 PM,2019,01,01,21,15.6,58,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-01 10:00 PM,2019,01,01,22,16.7,61,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-01 11:00 PM,2019,01,01,23,14.6,56,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 12:00 AM,2019,01,02,00,16.9,61,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 01:00 AM,2019,01,02,01,19.9,67,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 02:00 AM,2019,01,02,02,18.5,64,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 03:00 AM,2019,01,02,03,16.8,61,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 04:00 AM,2019,01,02,04,15.9,59,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 05:00 AM,2019,01,02,05,15.9,59,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 06:00 AM,2019,01,02,06,11.4,48,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 07:00 AM,2019,01,02,07,10.2,43,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 08:00 AM,2019,01,02,08,10.1,42,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 09:00 AM,2019,01,02,09,10.0,42,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 10:00 AM,2019,01,02,10,11.5,48,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 11:00 AM,2019,01,02,11,14.2,55,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 12:00 PM,2019,01,02,12,19.1,66,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 01:00 PM,2019,01,02,13,22.5,73,Moderate,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 02:00 PM,2019,01,02,14,29.2,87,Moderate,36.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 03:00 PM,2019,01,02,15,35.6,101,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 04:00 PM,2019,01,02,16,41.3,115,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 05:00 PM,2019,01,02,17,51.1,139,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 06:00 PM,2019,01,02,18,65.0,156,Unhealthy,79.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 07:00 PM,2019,01,02,19,75.0,161,Unhealthy,85.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 08:00 PM,2019,01,02,20,111.5,180,Unhealthy,148.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 09:00 PM,2019,01,02,21,143.7,197,Unhealthy,176.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 10:00 PM,2019,01,02,22,171.9,222,Very Unhealthy,200.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-02 11:00 PM,2019,01,02,23,194.4,245,Very Unhealthy,217.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 12:00 AM,2019,01,03,00,210.7,261,Very Unhealthy,227.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 01:00 AM,2019,01,03,01,217.9,268,Very Unhealthy,225.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 02:00 AM,2019,01,03,02,223.9,274,Very Unhealthy,230.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 03:00 AM,2019,01,03,03,205.0,255,Very Unhealthy,186.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 04:00 AM,2019,01,03,04,200.5,251,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 05:00 AM,2019,01,03,05,166.2,217,Very Unhealthy,132.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 06:00 AM,2019,01,03,06,123.1,186,Unhealthy,80.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 07:00 AM,2019,01,03,07,90.5,169,Unhealthy,58.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 08:00 AM,2019,01,03,08,72.2,160,Unhealthy,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 09:00 AM,2019,01,03,09,66.6,157,Unhealthy,61.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 10:00 AM,2019,01,03,10,71.7,159,Unhealthy,77.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 11:00 AM,2019,01,03,11,75.8,161,Unhealthy,80.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 12:00 PM,2019,01,03,12,84.9,166,Unhealthy,94.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 01:00 PM,2019,01,03,13,97.4,173,Unhealthy,110.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 02:00 PM,2019,01,03,14,107.7,178,Unhealthy,118.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 03:00 PM,2019,01,03,15,114.8,182,Unhealthy,122.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 04:00 PM,2019,01,03,16,116.9,183,Unhealthy,119.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 05:00 PM,2019,01,03,17,122.4,186,Unhealthy,128.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 06:00 PM,2019,01,03,18,123.7,186,Unhealthy,125.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 07:00 PM,2019,01,03,19,124.3,187,Unhealthy,125.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 08:00 PM,2019,01,03,20,125.1,187,Unhealthy,126.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 09:00 PM,2019,01,03,21,127.2,188,Unhealthy,131.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 10:00 PM,2019,01,03,22,129.0,189,Unhealthy,132.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-03 11:00 PM,2019,01,03,23,132.5,191,Unhealthy,141.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 12:00 AM,2019,01,04,00,133.2,191,Unhealthy,142.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 01:00 AM,2019,01,04,01,121.7,185,Unhealthy,94.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 02:00 AM,2019,01,04,02,74.1,161,Unhealthy,32.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 03:00 AM,2019,01,04,03,49.0,134,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 04:00 AM,2019,01,04,04,32.0,93,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 05:00 AM,2019,01,04,05,20.9,70,Moderate,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 06:00 AM,2019,01,04,06,14.9,57,Moderate,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 07:00 AM,2019,01,04,07,10.4,43,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 08:00 AM,2019,01,04,08,8.2,34,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 09:00 AM,2019,01,04,09,7.0,29,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 10:00 AM,2019,01,04,10,6.5,27,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 11:00 AM,2019,01,04,11,6.2,26,Good,6.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 12:00 PM,2019,01,04,12,8.1,34,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 01:00 PM,2019,01,04,13,9.5,40,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 02:00 PM,2019,01,04,14,9.2,38,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 03:00 PM,2019,01,04,15,8.1,34,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 04:00 PM,2019,01,04,16,8.0,33,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 05:00 PM,2019,01,04,17,8.5,35,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 06:00 PM,2019,01,04,18,9.6,40,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 07:00 PM,2019,01,04,19,10.8,45,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 08:00 PM,2019,01,04,20,12.4,52,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 09:00 PM,2019,01,04,21,14.7,56,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 10:00 PM,2019,01,04,22,13.3,54,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-04 11:00 PM,2019,01,04,23,11.6,48,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 12:00 AM,2019,01,05,00,15.3,58,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 01:00 AM,2019,01,05,01,16.6,60,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 02:00 AM,2019,01,05,02,14.3,56,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 03:00 AM,2019,01,05,03,14.1,55,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 04:00 AM,2019,01,05,04,15.0,57,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 05:00 AM,2019,01,05,05,11.5,48,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 06:00 AM,2019,01,05,06,9.7,40,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 07:00 AM,2019,01,05,07,11.3,47,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 08:00 AM,2019,01,05,08,9.1,38,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 09:00 AM,2019,01,05,09,9.0,38,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 10:00 AM,2019,01,05,10,8.5,35,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 11:00 AM,2019,01,05,11,8.7,36,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 12:00 PM,2019,01,05,12,10.8,45,Good,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 01:00 PM,2019,01,05,13,9.4,39,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 02:00 PM,2019,01,05,14,7.2,30,Good,5.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 03:00 PM,2019,01,05,15,9.1,38,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 04:00 PM,2019,01,05,16,10.0,42,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 05:00 PM,2019,01,05,17,10.5,44,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 06:00 PM,2019,01,05,18,12.7,52,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 07:00 PM,2019,01,05,19,12.3,51,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 08:00 PM,2019,01,05,20,14.1,55,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 09:00 PM,2019,01,05,21,12.5,52,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 10:00 PM,2019,01,05,22,14.7,56,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-05 11:00 PM,2019,01,05,23,27.4,83,Moderate,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 12:00 AM,2019,01,06,00,30.7,90,Moderate,34.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 01:00 AM,2019,01,06,01,42.8,119,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 02:00 AM,2019,01,06,02,40.4,113,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 03:00 AM,2019,01,06,03,45.7,126,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 04:00 AM,2019,01,06,04,43.3,120,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 05:00 AM,2019,01,06,05,41.1,115,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 06:00 AM,2019,01,06,06,40.5,113,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 07:00 AM,2019,01,06,07,39.3,110,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 08:00 AM,2019,01,06,08,34.1,97,Moderate,29.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 09:00 AM,2019,01,06,09,30.0,89,Moderate,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 10:00 AM,2019,01,06,10,27.5,83,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 11:00 AM,2019,01,06,11,34.2,97,Moderate,41.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 12:00 PM,2019,01,06,12,37.6,106,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 01:00 PM,2019,01,06,13,52.3,142,Unhealthy for Sensitive Groups,67.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 02:00 PM,2019,01,06,14,55.6,151,Unhealthy,59.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 03:00 PM,2019,01,06,15,63.3,155,Unhealthy,71.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 04:00 PM,2019,01,06,16,68.1,158,Unhealthy,73.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 05:00 PM,2019,01,06,17,69.5,158,Unhealthy,71.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 06:00 PM,2019,01,06,18,76.2,162,Unhealthy,83.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 07:00 PM,2019,01,06,19,76.6,162,Unhealthy,77.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 08:00 PM,2019,01,06,20,79.8,164,Unhealthy,83.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 09:00 PM,2019,01,06,21,83.9,166,Unhealthy,88.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 10:00 PM,2019,01,06,22,88.4,168,Unhealthy,93.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-06 11:00 PM,2019,01,06,23,90.2,169,Unhealthy,92.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 12:00 AM,2019,01,07,00,90.9,169,Unhealthy,95.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 01:00 AM,2019,01,07,01,89.8,169,Unhealthy,88.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 02:00 AM,2019,01,07,02,86.3,167,Unhealthy,80.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 03:00 AM,2019,01,07,03,88.4,168,Unhealthy,94.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 04:00 AM,2019,01,07,04,88.1,168,Unhealthy,87.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 05:00 AM,2019,01,07,05,86.5,167,Unhealthy,80.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 06:00 AM,2019,01,07,06,78.5,163,Unhealthy,64.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 07:00 AM,2019,01,07,07,63.0,155,Unhealthy,50.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 08:00 AM,2019,01,07,08,50.0,137,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 09:00 AM,2019,01,07,09,39.9,112,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 10:00 AM,2019,01,07,10,24.9,78,Moderate,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 11:00 AM,2019,01,07,11,18.4,64,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 12:00 PM,2019,01,07,12,14.7,56,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 01:00 PM,2019,01,07,13,12.8,52,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 02:00 PM,2019,01,07,14,11.4,48,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 03:00 PM,2019,01,07,15,11.1,46,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 04:00 PM,2019,01,07,16,19.0,66,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 05:00 PM,2019,01,07,17,19.5,67,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 06:00 PM,2019,01,07,18,17.2,62,Moderate,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 07:00 PM,2019,01,07,19,19.1,66,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 08:00 PM,2019,01,07,20,20.0,68,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 09:00 PM,2019,01,07,21,18.0,63,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 10:00 PM,2019,01,07,22,15.5,58,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-07 11:00 PM,2019,01,07,23,13.7,54,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 12:00 AM,2019,01,08,00,12.3,51,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 01:00 AM,2019,01,08,01,11.6,48,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 02:00 AM,2019,01,08,02,11.3,47,Good,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 03:00 AM,2019,01,08,03,12.6,52,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 04:00 AM,2019,01,08,04,10.8,45,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 05:00 AM,2019,01,08,05,8.9,37,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 06:00 AM,2019,01,08,06,8.9,37,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 07:00 AM,2019,01,08,07,11.9,50,Good,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 08:00 AM,2019,01,08,08,10.9,45,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 09:00 AM,2019,01,08,09,10.4,43,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 10:00 AM,2019,01,08,10,11.2,47,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 11:00 AM,2019,01,08,11,12.6,52,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 12:00 PM,2019,01,08,12,12.3,51,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 01:00 PM,2019,01,08,13,12.6,52,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 02:00 PM,2019,01,08,14,12.3,51,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 03:00 PM,2019,01,08,15,11.1,46,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 04:00 PM,2019,01,08,16,9.5,40,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 05:00 PM,2019,01,08,17,8.2,34,Good,7.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 06:00 PM,2019,01,08,18,8.1,34,Good,8.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 07:00 PM,2019,01,08,19,10.0,42,Good,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 08:00 PM,2019,01,08,20,12.0,50,Good,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 09:00 PM,2019,01,08,21,14.5,56,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 10:00 PM,2019,01,08,22,19.2,66,Moderate,24.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-08 11:00 PM,2019,01,08,23,17.6,63,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-09 12:00 AM,2019,01,09,00,18.3,64,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2019-01-09 01:00 AM,2019,01,09,01,19.1,66,Moderate,20.0,UG/M3,1 Hr,Valid
