Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Sarajevo,PM2.5 - Principal,2022-01-02 05:00 PM,2022,01,02,17,196.1,246,Very Unhealthy,221.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-02 06:00 PM,2022,01,02,18,220.5,270,Very Unhealthy,245.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-02 07:00 PM,2022,01,02,19,241.7,291,Very Unhealthy,263.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-02 08:00 PM,2022,01,02,20,224.9,275,Very Unhealthy,208.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-02 09:00 PM,2022,01,02,21,206.4,256,Very Unhealthy,188.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-02 10:00 PM,2022,01,02,22,192.2,242,Very Unhealthy,178.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-02 11:00 PM,2022,01,02,23,178.6,229,Very Unhealthy,165.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 12:00 AM,2022,01,03,00,164.3,215,Very Unhealthy,150.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 01:00 AM,2022,01,03,01,147.6,199,Unhealthy,131.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 02:00 AM,2022,01,03,02,132.3,191,Unhealthy,117.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 03:00 AM,2022,01,03,03,121.1,185,Unhealthy,110.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 04:00 AM,2022,01,03,04,112.5,180,Unhealthy,104.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 05:00 AM,2022,01,03,05,103.2,176,Unhealthy,94.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 06:00 AM,2022,01,03,06,98.1,173,Unhealthy,93.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 07:00 AM,2022,01,03,07,92.5,170,Unhealthy,87.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 08:00 AM,2022,01,03,08,86.2,167,Unhealthy,80.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 09:00 AM,2022,01,03,09,84.1,166,Unhealthy,82.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 10:00 AM,2022,01,03,10,89.0,168,Unhealthy,94.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 11:00 AM,2022,01,03,11,99.7,174,Unhealthy,112.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 12:00 PM,2022,01,03,12,109.7,179,Unhealthy,128.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 01:00 PM,2022,01,03,13,143.6,196,Unhealthy,173.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 02:00 PM,2022,01,03,14,139.3,194,Unhealthy,135.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 03:00 PM,2022,01,03,15,153.1,204,Very Unhealthy,167.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 04:00 PM,2022,01,03,16,134.5,192,Unhealthy,116.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 05:00 PM,2022,01,03,17,132.2,191,Unhealthy,130.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 06:00 PM,2022,01,03,18,129.1,189,Unhealthy,126.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 07:00 PM,2022,01,03,19,118.0,183,Unhealthy,107.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 08:00 PM,2022,01,03,20,103.5,176,Unhealthy,89.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 09:00 PM,2022,01,03,21,93.7,171,Unhealthy,84.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 10:00 PM,2022,01,03,22,97.3,173,Unhealthy,101.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-03 11:00 PM,2022,01,03,23,103.6,176,Unhealthy,110.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 12:00 AM,2022,01,04,00,92.8,170,Unhealthy,82.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 01:00 AM,2022,01,04,01,84.9,166,Unhealthy,77.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 02:00 AM,2022,01,04,02,77.4,162,Unhealthy,70.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 03:00 AM,2022,01,04,03,70.2,159,Unhealthy,63.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 04:00 AM,2022,01,04,04,76.1,162,Unhealthy,82.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 05:00 AM,2022,01,04,05,65.5,156,Unhealthy,55.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 06:00 AM,2022,01,04,06,58.7,153,Unhealthy,52.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 07:00 AM,2022,01,04,07,53.8,146,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 08:00 AM,2022,01,04,08,97.9,173,Unhealthy,142.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 09:00 AM,2022,01,04,09,96.4,172,Unhealthy,95.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 10:00 AM,2022,01,04,10,128.7,189,Unhealthy,161.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 11:00 AM,2022,01,04,11,144.8,197,Unhealthy,161.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 12:00 PM,2022,01,04,12,144.8,197,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Sarajevo,PM2.5 - Principal,2022-01-04 01:00 PM,2022,01,04,13,169.6,220,Very Unhealthy,182.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 02:00 PM,2022,01,04,14,124.1,186,Unhealthy,90.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 03:00 PM,2022,01,04,15,67.5,157,Unhealthy,18.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 04:00 PM,2022,01,04,16,38.3,108,Unhealthy for Sensitive Groups,11.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 05:00 PM,2022,01,04,17,24.9,78,Moderate,12.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 06:00 PM,2022,01,04,18,17.9,63,Moderate,11.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 07:00 PM,2022,01,04,19,12.9,53,Moderate,8.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 08:00 PM,2022,01,04,20,11.9,50,Good,11.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 09:00 PM,2022,01,04,21,9.4,39,Good,7.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 10:00 PM,2022,01,04,22,11.2,47,Good,13.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-04 11:00 PM,2022,01,04,23,11.0,46,Good,11.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 12:00 AM,2022,01,05,00,9.5,40,Good,8.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 01:00 AM,2022,01,05,01,8.2,34,Good,7.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 02:00 AM,2022,01,05,02,7.6,32,Good,7.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 03:00 AM,2022,01,05,03,9.7,40,Good,12.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 04:00 AM,2022,01,05,04,8.9,37,Good,8.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 05:00 AM,2022,01,05,05,6.9,29,Good,5.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 06:00 AM,2022,01,05,06,4.9,20,Good,3.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 07:00 AM,2022,01,05,07,2.9,12,Good,1.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 08:00 AM,2022,01,05,08,4.9,20,Good,7.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 09:00 AM,2022,01,05,09,4.9,20,Good,5.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 10:00 AM,2022,01,05,10,3.9,16,Good,3.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 11:00 AM,2022,01,05,11,4.9,20,Good,6.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 12:00 PM,2022,01,05,12,5.4,23,Good,6.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 01:00 PM,2022,01,05,13,4.7,20,Good,4.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 02:00 PM,2022,01,05,14,5.3,22,Good,6.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 03:00 PM,2022,01,05,15,5.6,23,Good,6.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 04:00 PM,2022,01,05,16,6.3,26,Good,7.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 05:00 PM,2022,01,05,17,6.1,25,Good,6.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 06:00 PM,2022,01,05,18,5.0,21,Good,4.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 07:00 PM,2022,01,05,19,4.5,19,Good,4.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 08:00 PM,2022,01,05,20,6.2,26,Good,8.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 09:00 PM,2022,01,05,21,7.1,30,Good,8.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 10:00 PM,2022,01,05,22,6.5,27,Good,6.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-05 11:00 PM,2022,01,05,23,9.7,40,Good,13.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 12:00 AM,2022,01,06,00,8.8,37,Good,8.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 01:00 AM,2022,01,06,01,9.4,39,Good,10.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 02:00 AM,2022,01,06,02,9.7,40,Good,10.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 03:00 AM,2022,01,06,03,9.3,39,Good,9.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 04:00 AM,2022,01,06,04,10.1,42,Good,11.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 05:00 AM,2022,01,06,05,11.0,46,Good,12.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 06:00 AM,2022,01,06,06,10.0,42,Good,9.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 07:00 AM,2022,01,06,07,8.0,33,Good,6.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 08:00 AM,2022,01,06,08,7.5,31,Good,7.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 09:00 AM,2022,01,06,09,8.2,34,Good,9.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 10:00 AM,2022,01,06,10,8.6,36,Good,9.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 11:00 AM,2022,01,06,11,13.3,54,Moderate,18.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 12:00 PM,2022,01,06,12,17.1,62,Moderate,21.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 01:00 PM,2022,01,06,13,19.0,66,Moderate,21.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 02:00 PM,2022,01,06,14,21.5,71,Moderate,24.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 03:00 PM,2022,01,06,15,26.7,82,Moderate,32.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 04:00 PM,2022,01,06,16,35.8,102,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 05:00 PM,2022,01,06,17,35.4,100,Moderate,35.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 06:00 PM,2022,01,06,18,36.7,104,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 07:00 PM,2022,01,06,19,42.3,118,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 08:00 PM,2022,01,06,20,51.1,139,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 09:00 PM,2022,01,06,21,54.6,148,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 10:00 PM,2022,01,06,22,51.3,140,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-06 11:00 PM,2022,01,06,23,51.1,139,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 12:00 AM,2022,01,07,00,47.0,129,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 01:00 AM,2022,01,07,01,46.5,128,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 02:00 AM,2022,01,07,02,43.1,120,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 03:00 AM,2022,01,07,03,41.3,115,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 04:00 AM,2022,01,07,04,42.0,117,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 05:00 AM,2022,01,07,05,42.5,118,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 06:00 AM,2022,01,07,06,44.2,122,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 07:00 AM,2022,01,07,07,43.3,120,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 08:00 AM,2022,01,07,08,44.2,122,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 09:00 AM,2022,01,07,09,48.5,133,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 10:00 AM,2022,01,07,10,51.3,140,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 11:00 AM,2022,01,07,11,57.2,152,Unhealthy,64.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 12:00 PM,2022,01,07,12,70.4,159,Unhealthy,82.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 01:00 PM,2022,01,07,13,67.7,157,Unhealthy,65.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 02:00 PM,2022,01,07,14,45.3,125,Unhealthy for Sensitive Groups,23.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 03:00 PM,2022,01,07,15,54.1,147,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 04:00 PM,2022,01,07,16,69.0,158,Unhealthy,84.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 05:00 PM,2022,01,07,17,72.5,160,Unhealthy,76.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 06:00 PM,2022,01,07,18,66.7,157,Unhealthy,61.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 07:00 PM,2022,01,07,19,59.8,153,Unhealthy,53.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 08:00 PM,2022,01,07,20,64.4,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 09:00 PM,2022,01,07,21,61.7,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 10:00 PM,2022,01,07,22,84.8,166,Unhealthy,108.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-07 11:00 PM,2022,01,07,23,82.9,165,Unhealthy,81.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 12:00 AM,2022,01,08,00,82.4,165,Unhealthy,82.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 01:00 AM,2022,01,08,01,79.2,163,Unhealthy,76.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 02:00 AM,2022,01,08,02,80.6,164,Unhealthy,82.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 03:00 AM,2022,01,08,03,76.3,162,Unhealthy,72.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 04:00 AM,2022,01,08,04,79.1,163,Unhealthy,82.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 05:00 AM,2022,01,08,05,82.0,165,Unhealthy,85.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 06:00 AM,2022,01,08,06,76.0,162,Unhealthy,70.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 07:00 AM,2022,01,08,07,77.1,162,Unhealthy,78.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 08:00 AM,2022,01,08,08,77.9,163,Unhealthy,79.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 09:00 AM,2022,01,08,09,70.5,159,Unhealthy,61.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 10:00 AM,2022,01,08,10,72.5,160,Unhealthy,71.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 11:00 AM,2022,01,08,11,74.6,161,Unhealthy,80.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 12:00 PM,2022,01,08,12,76.6,162,Unhealthy,82.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 01:00 PM,2022,01,08,13,81.2,164,Unhealthy,90.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 02:00 PM,2022,01,08,14,84.5,166,Unhealthy,91.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 03:00 PM,2022,01,08,15,85.0,166,Unhealthy,86.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 04:00 PM,2022,01,08,16,93.5,171,Unhealthy,104.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 05:00 PM,2022,01,08,17,90.4,169,Unhealthy,86.0,UG/M3,1 Hr,Valid
Sarajevo,PM2.5 - Principal,2022-01-08 06:00 PM,2022,01,08,18,70.3,159,Unhealthy,50.0,UG/M3,1 Hr,Valid
