Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta Central,PM2.5 - Principal,2019-01-03 04:00 AM,2019,01,03,04,0.7,3,Good,0.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 05:00 AM,2019,01,03,05,1.8,8,Good,3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 06:00 AM,2019,01,03,06,1.4,6,Good,1.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 07:00 AM,2019,01,03,07,1.2,5,Good,1.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 08:00 AM,2019,01,03,08,3.6,15,Good,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 09:00 AM,2019,01,03,09,5.8,24,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 10:00 AM,2019,01,03,10,5.4,23,Good,5.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 11:00 AM,2019,01,03,11,4.7,20,Good,4.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 12:00 PM,2019,01,03,12,4.3,18,Good,4.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 01:00 PM,2019,01,03,13,5.6,23,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 02:00 PM,2019,01,03,14,5.8,24,Good,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 03:00 PM,2019,01,03,15,7.4,31,Good,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 04:00 PM,2019,01,03,16,9.2,38,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 05:00 PM,2019,01,03,17,8.6,36,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 06:00 PM,2019,01,03,18,7.3,30,Good,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 07:00 PM,2019,01,03,19,9.1,38,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 08:00 PM,2019,01,03,20,11.5,48,Good,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 09:00 PM,2019,01,03,21,14.7,56,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 10:00 PM,2019,01,03,22,17.3,62,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-03 11:00 PM,2019,01,03,23,19.2,66,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 12:00 AM,2019,01,04,00,18.6,65,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 01:00 AM,2019,01,04,01,17.8,63,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 02:00 AM,2019,01,04,02,22.9,74,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 03:00 AM,2019,01,04,03,22.4,73,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 04:00 AM,2019,01,04,04,21.2,70,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 05:00 AM,2019,01,04,05,13.6,54,Moderate,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 06:00 AM,2019,01,04,06,13.8,55,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 07:00 AM,2019,01,04,07,11.4,48,Good,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 08:00 AM,2019,01,04,08,10.2,43,Good,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 09:00 AM,2019,01,04,09,17.6,63,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 10:00 AM,2019,01,04,10,17.3,62,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 11:00 AM,2019,01,04,11,14.6,56,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 12:00 PM,2019,01,04,12,11.8,49,Good,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 01:00 PM,2019,01,04,13,8.4,35,Good,5.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 02:00 PM,2019,01,04,14,7.2,30,Good,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 03:00 PM,2019,01,04,15,9.6,40,Good,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 04:00 PM,2019,01,04,16,12.7,52,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 05:00 PM,2019,01,04,17,16.4,60,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 06:00 PM,2019,01,04,18,16.2,60,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 07:00 PM,2019,01,04,19,14.6,56,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 08:00 PM,2019,01,04,20,13.8,55,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 09:00 PM,2019,01,04,21,12.3,51,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 10:00 PM,2019,01,04,22,9.6,40,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-04 11:00 PM,2019,01,04,23,10.8,45,Good,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 12:00 AM,2019,01,05,00,18.4,64,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 01:00 AM,2019,01,05,01,20.2,68,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 02:00 AM,2019,01,05,02,25.1,78,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 03:00 AM,2019,01,05,03,28.0,84,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 04:00 AM,2019,01,05,04,24.5,77,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 05:00 AM,2019,01,05,05,22.2,72,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 06:00 AM,2019,01,05,06,20.6,69,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 07:00 AM,2019,01,05,07,20.3,68,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 08:00 AM,2019,01,05,08,20.6,69,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 09:00 AM,2019,01,05,09,21.8,71,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 10:00 AM,2019,01,05,10,19.4,66,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 11:00 AM,2019,01,05,11,18.4,64,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 12:00 PM,2019,01,05,12,21.3,70,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 01:00 PM,2019,01,05,13,30.3,89,Moderate,39.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 02:00 PM,2019,01,05,14,29.1,87,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 03:00 PM,2019,01,05,15,24.0,76,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 04:00 PM,2019,01,05,16,24.5,77,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 05:00 PM,2019,01,05,17,25.2,79,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 06:00 PM,2019,01,05,18,21.1,70,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 07:00 PM,2019,01,05,19,18.0,63,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 08:00 PM,2019,01,05,20,17.5,62,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 09:00 PM,2019,01,05,21,32.2,93,Moderate,47.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 10:00 PM,2019,01,05,22,38.6,109,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-05 11:00 PM,2019,01,05,23,47.3,130,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 12:00 AM,2019,01,06,00,51.6,141,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 01:00 AM,2019,01,06,01,54.3,147,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 02:00 AM,2019,01,06,02,54.6,148,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 03:00 AM,2019,01,06,03,56.3,151,Unhealthy,58.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 04:00 AM,2019,01,06,04,74.1,161,Unhealthy,92.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 05:00 AM,2019,01,06,05,74.0,161,Unhealthy,74.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 06:00 AM,2019,01,06,06,72.0,160,Unhealthy,70.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 07:00 AM,2019,01,06,07,80.0,164,Unhealthy,88.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 08:00 AM,2019,01,06,08,75.0,161,Unhealthy,70.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 09:00 AM,2019,01,06,09,53.5,145,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 10:00 AM,2019,01,06,10,40.7,114,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 11:00 AM,2019,01,06,11,40.3,113,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 12:00 PM,2019,01,06,12,36.6,104,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 01:00 PM,2019,01,06,13,22.3,72,Moderate,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 02:00 PM,2019,01,06,14,17.6,63,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 03:00 PM,2019,01,06,15,13.3,54,Moderate,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 04:00 PM,2019,01,06,16,18.6,65,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 05:00 PM,2019,01,06,17,17.8,63,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 06:00 PM,2019,01,06,18,16.4,60,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 07:00 PM,2019,01,06,19,18.6,65,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 08:00 PM,2019,01,06,20,17.3,62,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 09:00 PM,2019,01,06,21,18.1,64,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 10:00 PM,2019,01,06,22,18.5,64,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-06 11:00 PM,2019,01,06,23,24.2,76,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 12:00 AM,2019,01,07,00,21.6,71,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 01:00 AM,2019,01,07,01,32.3,93,Moderate,43.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 02:00 AM,2019,01,07,02,45.6,126,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 03:00 AM,2019,01,07,03,55.3,150,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 04:00 AM,2019,01,07,04,47.6,131,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 05:00 AM,2019,01,07,05,44.8,124,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 06:00 AM,2019,01,07,06,35.9,102,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 07:00 AM,2019,01,07,07,32.9,95,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 08:00 AM,2019,01,07,08,35.4,100,Moderate,38.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 09:00 AM,2019,01,07,09,42.2,117,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 10:00 AM,2019,01,07,10,55.6,151,Unhealthy,69.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 11:00 AM,2019,01,07,11,58.3,152,Unhealthy,61.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 12:00 PM,2019,01,07,12,48.6,133,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 01:00 PM,2019,01,07,13,42.8,119,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 02:00 PM,2019,01,07,14,26.9,82,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 03:00 PM,2019,01,07,15,21.4,71,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 04:00 PM,2019,01,07,16,20.7,69,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 05:00 PM,2019,01,07,17,17.3,62,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 06:00 PM,2019,01,07,18,14.6,56,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 07:00 PM,2019,01,07,19,14.3,56,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 08:00 PM,2019,01,07,20,13.1,53,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 09:00 PM,2019,01,07,21,11.5,48,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 10:00 PM,2019,01,07,22,13.2,53,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-07 11:00 PM,2019,01,07,23,18.6,65,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 12:00 AM,2019,01,08,00,18.8,65,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 01:00 AM,2019,01,08,01,16.4,60,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 02:00 AM,2019,01,08,02,13.2,53,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 03:00 AM,2019,01,08,03,14.1,55,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 04:00 AM,2019,01,08,04,12.5,52,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 05:00 AM,2019,01,08,05,10.2,43,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 06:00 AM,2019,01,08,06,12.6,52,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 07:00 AM,2019,01,08,07,15.8,59,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 08:00 AM,2019,01,08,08,16.4,60,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 09:00 AM,2019,01,08,09,23.7,75,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 10:00 AM,2019,01,08,10,24.8,78,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 11:00 AM,2019,01,08,11,40.4,113,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 12:00 PM,2019,01,08,12,42.7,119,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 01:00 PM,2019,01,08,13,38.3,108,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 02:00 PM,2019,01,08,14,33.6,96,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 03:00 PM,2019,01,08,15,28.8,86,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 04:00 PM,2019,01,08,16,20.4,68,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 05:00 PM,2019,01,08,17,17.7,63,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 06:00 PM,2019,01,08,18,21.3,70,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 07:00 PM,2019,01,08,19,30.6,90,Moderate,40.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2019-01-08 08:00 PM,2019,01,08,20,35.8,102,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
