Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kuwait City,PM2.5 - Principal,2018-01-02 06:00 AM,2018,01,02,06,56.1,151,Unhealthy,69.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 07:00 AM,2018,01,02,07,67.0,157,Unhealthy,78.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 08:00 AM,2018,01,02,08,78.5,163,Unhealthy,90.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 09:00 AM,2018,01,02,09,74.7,161,Unhealthy,71.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 10:00 AM,2018,01,02,10,64.8,156,Unhealthy,55.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 11:00 AM,2018,01,02,11,49.9,136,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 12:00 PM,2018,01,02,12,42.9,119,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 01:00 PM,2018,01,02,13,41.4,116,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 02:00 PM,2018,01,02,14,45.7,126,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 03:00 PM,2018,01,02,15,41.8,117,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 04:00 PM,2018,01,02,16,28.4,85,Moderate,15.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 05:00 PM,2018,01,02,17,19.7,67,Moderate,11.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 06:00 PM,2018,01,02,18,14.8,57,Moderate,10.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 07:00 PM,2018,01,02,19,12.4,52,Moderate,10.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 08:00 PM,2018,01,02,20,11.6,48,Good,11.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 09:00 PM,2018,01,02,21,10.3,43,Good,9.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 10:00 PM,2018,01,02,22,11.1,46,Good,12.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-02 11:00 PM,2018,01,02,23,12.0,50,Good,13.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 12:00 AM,2018,01,03,00,11.5,48,Good,11.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 01:00 AM,2018,01,03,01,10.2,43,Good,9.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 02:00 AM,2018,01,03,02,13.1,53,Moderate,16.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 03:00 AM,2018,01,03,03,12.4,52,Moderate,12.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 04:00 AM,2018,01,03,04,15.2,58,Moderate,18.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 05:00 AM,2018,01,03,05,17.1,62,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 06:00 AM,2018,01,03,06,19.0,66,Moderate,21.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 07:00 AM,2018,01,03,07,21.0,70,Moderate,23.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 08:00 AM,2018,01,03,08,24.5,77,Moderate,28.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 09:00 AM,2018,01,03,09,21.7,71,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 10:00 AM,2018,01,03,10,17.8,63,Moderate,14.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 11:00 AM,2018,01,03,11,12.9,53,Moderate,8.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 12:00 PM,2018,01,03,12,8.9,37,Good,5.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 01:00 PM,2018,01,03,13,14.9,57,Moderate,21.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 02:00 PM,2018,01,03,14,9.4,39,Good,4.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 03:00 PM,2018,01,03,15,6.2,26,Good,3.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 04:00 PM,2018,01,03,16,6.6,28,Good,7.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 05:00 PM,2018,01,03,17,7.3,30,Good,8.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 06:00 PM,2018,01,03,18,9.1,38,Good,11.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 07:00 PM,2018,01,03,19,8.5,35,Good,8.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 08:00 PM,2018,01,03,20,8.2,34,Good,8.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 09:00 PM,2018,01,03,21,9.6,40,Good,11.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 10:00 PM,2018,01,03,22,11.8,49,Good,14.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-03 11:00 PM,2018,01,03,23,12.9,53,Moderate,14.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 12:00 AM,2018,01,04,00,12.9,53,Moderate,13.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 01:00 AM,2018,01,04,01,11.9,50,Good,11.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 02:00 AM,2018,01,04,02,11.9,50,Good,12.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 03:00 AM,2018,01,04,03,15.9,59,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 04:00 AM,2018,01,04,04,17.4,62,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 05:00 AM,2018,01,04,05,24.7,77,Moderate,32.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 06:00 AM,2018,01,04,06,27.8,84,Moderate,31.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 07:00 AM,2018,01,04,07,26.4,81,Moderate,25.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 08:00 AM,2018,01,04,08,26.2,81,Moderate,26.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 09:00 AM,2018,01,04,09,27.1,83,Moderate,28.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 10:00 AM,2018,01,04,10,27.5,83,Moderate,28.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 11:00 AM,2018,01,04,11,28.2,85,Moderate,29.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 12:00 PM,2018,01,04,12,28.6,86,Moderate,29.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 01:00 PM,2018,01,04,13,27.8,84,Moderate,27.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 02:00 PM,2018,01,04,14,25.8,80,Moderate,23.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 03:00 PM,2018,01,04,15,23.0,74,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 04:00 PM,2018,01,04,16,24.6,77,Moderate,27.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 05:00 PM,2018,01,04,17,23.2,74,Moderate,21.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 06:00 PM,2018,01,04,18,22.6,73,Moderate,21.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 07:00 PM,2018,01,04,19,23.0,74,Moderate,24.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 08:00 PM,2018,01,04,20,23.0,74,Moderate,23.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 09:00 PM,2018,01,04,21,21.9,72,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 10:00 PM,2018,01,04,22,22.3,72,Moderate,23.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-04 11:00 PM,2018,01,04,23,21.5,71,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 12:00 AM,2018,01,05,00,21.7,71,Moderate,22.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 01:00 AM,2018,01,05,01,27.0,82,Moderate,34.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 02:00 AM,2018,01,05,02,23.9,76,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 03:00 AM,2018,01,05,03,21.7,71,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 04:00 AM,2018,01,05,04,21.4,71,Moderate,21.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 05:00 AM,2018,01,05,05,20.7,69,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 06:00 AM,2018,01,05,06,19.4,66,Moderate,18.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 07:00 AM,2018,01,05,07,17.6,63,Moderate,16.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 08:00 AM,2018,01,05,08,19.3,66,Moderate,21.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 09:00 AM,2018,01,05,09,19.1,66,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 10:00 AM,2018,01,05,10,17.5,62,Moderate,16.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 11:00 AM,2018,01,05,11,18.2,64,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 12:00 PM,2018,01,05,12,16.6,60,Moderate,15.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 01:00 PM,2018,01,05,13,21.3,70,Moderate,27.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 02:00 PM,2018,01,05,14,19.4,66,Moderate,17.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 03:00 PM,2018,01,05,15,21.0,70,Moderate,23.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 04:00 PM,2018,01,05,16,22.7,73,Moderate,25.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 05:00 PM,2018,01,05,17,22.4,73,Moderate,22.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 06:00 PM,2018,01,05,18,20.9,70,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 07:00 PM,2018,01,05,19,21.8,71,Moderate,23.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 08:00 PM,2018,01,05,20,25.9,80,Moderate,30.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 09:00 PM,2018,01,05,21,31.9,93,Moderate,38.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 10:00 PM,2018,01,05,22,31.9,93,Moderate,32.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-05 11:00 PM,2018,01,05,23,35.4,100,Moderate,39.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 12:00 AM,2018,01,06,00,37.2,105,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 01:00 AM,2018,01,06,01,34.6,98,Moderate,32.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 02:00 AM,2018,01,06,02,27.8,84,Moderate,21.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 03:00 AM,2018,01,06,03,18.9,65,Moderate,10.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 04:00 AM,2018,01,06,04,14.9,57,Moderate,11.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 05:00 AM,2018,01,06,05,11.9,50,Good,9.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 06:00 AM,2018,01,06,06,14.4,56,Moderate,17.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 07:00 AM,2018,01,06,07,25.7,80,Moderate,37.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 08:00 AM,2018,01,06,08,35.3,100,Moderate,45.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 09:00 AM,2018,01,06,09,43.6,121,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 10:00 AM,2018,01,06,10,38.3,108,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 11:00 AM,2018,01,06,11,31.1,91,Moderate,24.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 12:00 PM,2018,01,06,12,26.0,80,Moderate,21.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 01:00 PM,2018,01,06,13,27.0,82,Moderate,28.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 02:00 PM,2018,01,06,14,22.0,72,Moderate,17.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 03:00 PM,2018,01,06,15,16.0,59,Moderate,10.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 04:00 PM,2018,01,06,16,14.5,56,Moderate,13.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 05:00 PM,2018,01,06,17,15.7,59,Moderate,17.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 06:00 PM,2018,01,06,18,16.3,60,Moderate,17.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 07:00 PM,2018,01,06,19,17.6,63,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 08:00 PM,2018,01,06,20,20.3,68,Moderate,23.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 09:00 PM,2018,01,06,21,37.6,106,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 10:00 PM,2018,01,06,22,67.3,157,Unhealthy,97.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-06 11:00 PM,2018,01,06,23,79.1,163,Unhealthy,91.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 12:00 AM,2018,01,07,00,85.5,166,Unhealthy,92.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 01:00 AM,2018,01,07,01,85.3,166,Unhealthy,85.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 02:00 AM,2018,01,07,02,91.6,170,Unhealthy,98.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 03:00 AM,2018,01,07,03,98.8,173,Unhealthy,106.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 04:00 AM,2018,01,07,04,103.9,176,Unhealthy,109.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 05:00 AM,2018,01,07,05,106.9,178,Unhealthy,110.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 06:00 AM,2018,01,07,06,93.9,171,Unhealthy,81.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 07:00 AM,2018,01,07,07,83.5,165,Unhealthy,73.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 08:00 AM,2018,01,07,08,74.2,161,Unhealthy,65.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 09:00 AM,2018,01,07,09,61.1,154,Unhealthy,48.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 10:00 AM,2018,01,07,10,48.0,132,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 11:00 AM,2018,01,07,11,31.0,91,Moderate,14.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 12:00 PM,2018,01,07,12,24.0,76,Moderate,17.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 01:00 PM,2018,01,07,13,21.4,71,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 02:00 PM,2018,01,07,14,25.2,79,Moderate,29.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 03:00 PM,2018,01,07,15,25.1,78,Moderate,25.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 04:00 PM,2018,01,07,16,23.5,75,Moderate,22.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 05:00 PM,2018,01,07,17,24.7,77,Moderate,26.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 06:00 PM,2018,01,07,18,21.8,71,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 07:00 PM,2018,01,07,19,19.9,67,Moderate,18.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 08:00 PM,2018,01,07,20,23.4,75,Moderate,27.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 09:00 PM,2018,01,07,21,35.7,101,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 10:00 PM,2018,01,07,22,37.8,107,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-07 11:00 PM,2018,01,07,23,37.4,106,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 12:00 AM,2018,01,08,00,37.2,105,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 01:00 AM,2018,01,08,01,33.1,95,Moderate,29.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 02:00 AM,2018,01,08,02,31.5,92,Moderate,30.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 03:00 AM,2018,01,08,03,30.2,89,Moderate,29.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 04:00 AM,2018,01,08,04,26.6,81,Moderate,23.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 05:00 AM,2018,01,08,05,24.8,78,Moderate,23.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 06:00 AM,2018,01,08,06,21.9,72,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 07:00 AM,2018,01,08,07,22.4,73,Moderate,23.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 08:00 AM,2018,01,08,08,24.7,77,Moderate,27.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 09:00 AM,2018,01,08,09,24.3,77,Moderate,24.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 10:00 AM,2018,01,08,10,23.6,75,Moderate,23.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 11:00 AM,2018,01,08,11,32.8,95,Moderate,42.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 12:00 PM,2018,01,08,12,31.4,92,Moderate,30.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 01:00 PM,2018,01,08,13,30.2,89,Moderate,29.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 02:00 PM,2018,01,08,14,30.1,89,Moderate,30.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 03:00 PM,2018,01,08,15,34.0,97,Moderate,38.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 04:00 PM,2018,01,08,16,37.0,105,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 05:00 PM,2018,01,08,17,29.0,87,Moderate,21.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 06:00 PM,2018,01,08,18,27.5,83,Moderate,26.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2018-01-08 07:00 PM,2018,01,08,19,22.2,72,Moderate,17.0,UG/M3,1 Hr,Valid
