Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kuwait City,PM2.5 - Principal,2019-01-03 01:00 AM,2019,01,03,01,50.2,137,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 02:00 AM,2019,01,03,02,51.7,141,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 03:00 AM,2019,01,03,03,54.3,147,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 04:00 AM,2019,01,03,04,53.6,146,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 05:00 AM,2019,01,03,05,50.6,138,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 06:00 AM,2019,01,03,06,44.3,123,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 07:00 AM,2019,01,03,07,41.4,116,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 08:00 AM,2019,01,03,08,39.7,111,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 09:00 AM,2019,01,03,09,34.2,97,Moderate,30.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 10:00 AM,2019,01,03,10,32.6,94,Moderate,31.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 11:00 AM,2019,01,03,11,34.2,97,Moderate,36.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 12:00 PM,2019,01,03,12,63.1,155,Unhealthy,92.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 01:00 PM,2019,01,03,13,55.0,149,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 02:00 PM,2019,01,03,14,52.0,142,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 03:00 PM,2019,01,03,15,43.5,121,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 04:00 PM,2019,01,03,16,38.7,109,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 05:00 PM,2019,01,03,17,29.3,87,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 06:00 PM,2019,01,03,18,24.1,76,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 07:00 PM,2019,01,03,19,23.5,75,Moderate,23.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 08:00 PM,2019,01,03,20,21.7,71,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 09:00 PM,2019,01,03,21,26.8,82,Moderate,32.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 10:00 PM,2019,01,03,22,35.4,100,Moderate,44.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-03 11:00 PM,2019,01,03,23,43.7,121,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 12:00 AM,2019,01,04,00,49.8,136,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 01:00 AM,2019,01,04,01,50.9,139,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 02:00 AM,2019,01,04,02,50.9,139,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 03:00 AM,2019,01,04,03,47.4,130,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 04:00 AM,2019,01,04,04,45.2,125,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 05:00 AM,2019,01,04,05,46.6,128,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 06:00 AM,2019,01,04,06,46.8,129,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 07:00 AM,2019,01,04,07,50.4,138,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 08:00 AM,2019,01,04,08,49.9,136,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 09:00 AM,2019,01,04,09,46.3,128,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 10:00 AM,2019,01,04,10,39.5,111,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 11:00 AM,2019,01,04,11,38.4,108,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 12:00 PM,2019,01,04,12,34.5,98,Moderate,30.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 01:00 PM,2019,01,04,13,34.3,98,Moderate,34.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 02:00 PM,2019,01,04,14,41.2,115,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 03:00 PM,2019,01,04,15,42.9,119,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 04:00 PM,2019,01,04,16,43.4,120,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 05:00 PM,2019,01,04,17,31.8,92,Moderate,20.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 06:00 PM,2019,01,04,18,30.9,91,Moderate,30.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 07:00 PM,2019,01,04,19,28.9,86,Moderate,27.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 08:00 PM,2019,01,04,20,27.9,84,Moderate,27.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 09:00 PM,2019,01,04,21,30.4,89,Moderate,33.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 10:00 PM,2019,01,04,22,31.7,92,Moderate,33.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-04 11:00 PM,2019,01,04,23,31.3,91,Moderate,31.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 12:00 AM,2019,01,05,00,28.1,85,Moderate,25.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 01:00 AM,2019,01,05,01,31.5,92,Moderate,35.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 02:00 AM,2019,01,05,02,37.2,105,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 03:00 AM,2019,01,05,03,37.1,105,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 04:00 AM,2019,01,05,04,43.5,121,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 05:00 AM,2019,01,05,05,47.2,130,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 06:00 AM,2019,01,05,06,43.6,121,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 07:00 AM,2019,01,05,07,40.3,113,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 08:00 AM,2019,01,05,08,39.1,110,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 09:00 AM,2019,01,05,09,44.0,122,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 10:00 AM,2019,01,05,10,46.0,127,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 11:00 AM,2019,01,05,11,49.5,135,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 12:00 PM,2019,01,05,12,48.1,132,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 01:00 PM,2019,01,05,13,46.9,129,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 02:00 PM,2019,01,05,14,46.6,128,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 03:00 PM,2019,01,05,15,45.2,125,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 04:00 PM,2019,01,05,16,46.1,127,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 05:00 PM,2019,01,05,17,43.9,122,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 06:00 PM,2019,01,05,18,56.2,151,Unhealthy,71.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 07:00 PM,2019,01,05,19,60.6,154,Unhealthy,66.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 08:00 PM,2019,01,05,20,59.2,153,Unhealthy,58.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 09:00 PM,2019,01,05,21,55.5,151,Unhealthy,51.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 10:00 PM,2019,01,05,22,48.0,132,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-05 11:00 PM,2019,01,05,23,52.5,143,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 12:00 AM,2019,01,06,00,55.9,151,Unhealthy,60.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 01:00 AM,2019,01,06,01,57.7,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 02:00 AM,2019,01,06,02,53.3,145,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 03:00 AM,2019,01,06,03,51.3,140,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 04:00 AM,2019,01,06,04,47.1,130,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 05:00 AM,2019,01,06,05,44.8,124,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 06:00 AM,2019,01,06,06,42.7,119,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 07:00 AM,2019,01,06,07,39.4,111,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 08:00 AM,2019,01,06,08,36.2,103,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 09:00 AM,2019,01,06,09,48.8,134,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 10:00 AM,2019,01,06,10,46.0,127,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 11:00 AM,2019,01,06,11,42.2,117,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 12:00 PM,2019,01,06,12,40.2,113,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 01:00 PM,2019,01,06,13,44.3,123,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 02:00 PM,2019,01,06,14,50.3,137,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 03:00 PM,2019,01,06,15,47.8,131,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 04:00 PM,2019,01,06,16,44.5,123,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 05:00 PM,2019,01,06,17,43.3,120,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 06:00 PM,2019,01,06,18,43.6,121,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 07:00 PM,2019,01,06,19,48.1,132,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 08:00 PM,2019,01,06,20,50.8,139,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 09:00 PM,2019,01,06,21,53.4,145,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 10:00 PM,2019,01,06,22,71.7,159,Unhealthy,88.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-06 11:00 PM,2019,01,06,23,77.9,163,Unhealthy,84.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 12:00 AM,2019,01,07,00,76.4,162,Unhealthy,75.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 01:00 AM,2019,01,07,01,79.2,163,Unhealthy,82.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 02:00 AM,2019,01,07,02,83.1,165,Unhealthy,87.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 03:00 AM,2019,01,07,03,66.0,156,Unhealthy,49.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 04:00 AM,2019,01,07,04,49.0,134,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 05:00 AM,2019,01,07,05,35.0,99,Moderate,21.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 06:00 AM,2019,01,07,06,30.5,90,Moderate,26.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 07:00 AM,2019,01,07,07,25.7,80,Moderate,21.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 08:00 AM,2019,01,07,08,25.3,79,Moderate,25.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 09:00 AM,2019,01,07,09,21.1,70,Moderate,17.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 10:00 AM,2019,01,07,10,20.0,68,Moderate,19.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 11:00 AM,2019,01,07,11,23.5,75,Moderate,27.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 12:00 PM,2019,01,07,12,25.2,79,Moderate,27.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 01:00 PM,2019,01,07,13,31.1,91,Moderate,37.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 02:00 PM,2019,01,07,14,36.5,103,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 03:00 PM,2019,01,07,15,40.2,113,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 04:00 PM,2019,01,07,16,39.6,111,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 05:00 PM,2019,01,07,17,43.3,120,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 06:00 PM,2019,01,07,18,44.1,122,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 07:00 PM,2019,01,07,19,50.0,137,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 08:00 PM,2019,01,07,20,62.0,154,Unhealthy,74.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 09:00 PM,2019,01,07,21,67.0,157,Unhealthy,72.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 10:00 PM,2019,01,07,22,65.0,156,Unhealthy,63.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-07 11:00 PM,2019,01,07,23,77.5,162,Unhealthy,90.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-08 12:00 AM,2019,01,08,00,76.2,162,Unhealthy,75.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-08 01:00 AM,2019,01,08,01,74.1,161,Unhealthy,72.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-08 02:00 AM,2019,01,08,02,76.0,162,Unhealthy,78.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-08 03:00 AM,2019,01,08,03,73.0,160,Unhealthy,70.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-08 04:00 AM,2019,01,08,04,74.5,161,Unhealthy,76.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-08 05:00 AM,2019,01,08,05,73.2,160,Unhealthy,72.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-08 06:00 AM,2019,01,08,06,71.4,159,Unhealthy,68.0,UG/M3,1 Hr,Valid
Kuwait City,PM2.5 - Principal,2019-01-08 07:00 AM,2019,01,08,07,73.5,160,Unhealthy,77.0,UG/M3,1 Hr,Valid
