Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kolkata,PM2.5 - Principal,2022-08-03 07:00 PM,2022,08,03,19,15.5,58,Moderate,18.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-03 08:00 PM,2022,08,03,20,21.2,70,Moderate,27.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-03 09:00 PM,2022,08,03,21,24.1,76,Moderate,27.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-03 10:00 PM,2022,08,03,22,17.5,62,Moderate,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-03 11:00 PM,2022,08,03,23,14.7,56,Moderate,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 12:00 AM,2022,08,04,00,16.3,60,Moderate,18.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 01:00 AM,2022,08,04,01,20.6,69,Moderate,25.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 02:00 AM,2022,08,04,02,22.8,74,Moderate,25.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 03:00 AM,2022,08,04,03,26.9,82,Moderate,31.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 04:00 AM,2022,08,04,04,21.4,71,Moderate,16.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 05:00 AM,2022,08,04,05,13.2,53,Moderate,5.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 06:00 AM,2022,08,04,06,14.1,55,Moderate,15.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 07:00 AM,2022,08,04,07,23.5,75,Moderate,33.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 08:00 AM,2022,08,04,08,32.2,93,Moderate,41.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 09:00 AM,2022,08,04,09,36.6,104,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 10:00 AM,2022,08,04,10,30.8,90,Moderate,25.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 11:00 AM,2022,08,04,11,25.4,79,Moderate,20.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 12:00 PM,2022,08,04,12,20.2,68,Moderate,15.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 01:00 PM,2022,08,04,13,18.6,65,Moderate,17.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 02:00 PM,2022,08,04,14,16.2,60,Moderate,14.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 03:00 PM,2022,08,04,15,14.6,56,Moderate,13.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 04:00 PM,2022,08,04,16,13.3,54,Moderate,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 05:00 PM,2022,08,04,17,12.1,51,Moderate,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 06:00 PM,2022,08,04,18,14.5,56,Moderate,17.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 07:00 PM,2022,08,04,19,14.2,55,Moderate,14.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 08:00 PM,2022,08,04,20,11.1,46,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 09:00 PM,2022,08,04,21,9.0,38,Good,7.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 10:00 PM,2022,08,04,22,8.5,35,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-04 11:00 PM,2022,08,04,23,10.7,45,Good,13.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 12:00 AM,2022,08,05,00,11.3,47,Good,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 01:00 AM,2022,08,05,01,11.1,46,Good,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 02:00 AM,2022,08,05,02,11.0,46,Good,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 03:00 AM,2022,08,05,03,10.0,42,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 04:00 AM,2022,08,05,04,8.5,35,Good,7.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 05:00 AM,2022,08,05,05,7.7,32,Good,7.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 06:00 AM,2022,08,05,06,9.8,41,Good,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 07:00 AM,2022,08,05,07,9.8,41,Good,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 08:00 AM,2022,08,05,08,12.9,53,Moderate,16.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 09:00 AM,2022,08,05,09,11.4,48,Good,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 10:00 AM,2022,08,05,10,9.2,38,Good,7.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 11:00 AM,2022,08,05,11,7.6,32,Good,6.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 12:00 PM,2022,08,05,12,8.3,35,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 01:00 PM,2022,08,05,13,7.6,32,Good,7.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 02:00 PM,2022,08,05,14,7.8,33,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 03:00 PM,2022,08,05,15,8.9,37,Good,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 04:00 PM,2022,08,05,16,9.9,41,Good,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 05:00 PM,2022,08,05,17,10.9,45,Good,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 06:00 PM,2022,08,05,18,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 07:00 PM,2022,08,05,19,9.4,39,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 08:00 PM,2022,08,05,20,8.7,36,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 09:00 PM,2022,08,05,21,8.8,37,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 10:00 PM,2022,08,05,22,9.9,41,Good,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-05 11:00 PM,2022,08,05,23,11.3,47,Good,13.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 12:00 AM,2022,08,06,00,11.1,46,Good,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 01:00 AM,2022,08,06,01,10.2,43,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 02:00 AM,2022,08,06,02,8.0,33,Good,6.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 03:00 AM,2022,08,06,03,7.0,29,Good,6.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 04:00 AM,2022,08,06,04,6.0,25,Good,5.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 05:00 AM,2022,08,06,05,6.0,25,Good,6.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 06:00 AM,2022,08,06,06,6.0,25,Good,6.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 07:00 AM,2022,08,06,07,8.0,33,Good,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 08:00 AM,2022,08,06,08,12.5,52,Moderate,17.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 09:00 AM,2022,08,06,09,13.7,54,Moderate,15.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 10:00 AM,2022,08,06,10,11.3,47,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 11:00 AM,2022,08,06,11,14.1,55,Moderate,17.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 12:00 PM,2022,08,06,12,14.0,55,Moderate,14.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 01:00 PM,2022,08,06,13,13.0,53,Moderate,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 02:00 PM,2022,08,06,14,16.0,59,Moderate,19.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 03:00 PM,2022,08,06,15,12.0,50,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 04:00 PM,2022,08,06,16,10.5,44,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 05:00 PM,2022,08,06,17,9.7,40,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 06:00 PM,2022,08,06,18,9.8,41,Good,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 07:00 PM,2022,08,06,19,8.9,37,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 08:00 PM,2022,08,06,20,9.4,39,Good,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 09:00 PM,2022,08,06,21,9.7,40,Good,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 10:00 PM,2022,08,06,22,10.3,43,Good,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-06 11:00 PM,2022,08,06,23,11.1,46,Good,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 12:00 AM,2022,08,07,00,11.5,48,Good,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 01:00 AM,2022,08,07,01,12.2,51,Moderate,13.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 02:00 AM,2022,08,07,02,11.5,48,Good,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 03:00 AM,2022,08,07,03,10.5,44,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 04:00 AM,2022,08,07,04,9.9,41,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 05:00 AM,2022,08,07,05,7.8,33,Good,6.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 06:00 AM,2022,08,07,06,5.4,23,Good,3.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 07:00 AM,2022,08,07,07,7.2,30,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 08:00 AM,2022,08,07,08,8.1,34,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 09:00 AM,2022,08,07,09,7.5,31,Good,7.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 10:00 AM,2022,08,07,10,5.7,24,Good,4.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 11:00 AM,2022,08,07,11,4.8,20,Good,4.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 12:00 PM,2022,08,07,12,4.4,18,Good,4.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 01:00 PM,2022,08,07,13,4.7,20,Good,5.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 02:00 PM,2022,08,07,14,4.3,18,Good,4.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 03:00 PM,2022,08,07,15,4.6,19,Good,5.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 04:00 PM,2022,08,07,16,7.3,30,Good,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 05:00 PM,2022,08,07,17,7.1,30,Good,7.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 06:00 PM,2022,08,07,18,7.5,31,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 07:00 PM,2022,08,07,19,9.7,40,Good,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 08:00 PM,2022,08,07,20,10.3,43,Good,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 09:00 PM,2022,08,07,21,14.1,55,Moderate,18.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 10:00 PM,2022,08,07,22,13.1,53,Moderate,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-07 11:00 PM,2022,08,07,23,14.5,56,Moderate,16.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 12:00 AM,2022,08,08,00,11.2,47,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 01:00 AM,2022,08,08,01,9.6,40,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 02:00 AM,2022,08,08,02,8.8,37,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 03:00 AM,2022,08,08,03,6.4,27,Good,4.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 04:00 AM,2022,08,08,04,5.2,22,Good,4.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 05:00 AM,2022,08,08,05,5.6,23,Good,6.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 06:00 AM,2022,08,08,06,5.8,24,Good,6.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 07:00 AM,2022,08,08,07,5.3,22,Good,5.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 08:00 AM,2022,08,08,08,6.1,25,Good,7.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 09:00 AM,2022,08,08,09,7.0,29,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 10:00 AM,2022,08,08,10,8.0,33,Good,9.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 11:00 AM,2022,08,08,11,9.5,40,Good,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 12:00 PM,2022,08,08,12,9.7,40,Good,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 01:00 PM,2022,08,08,13,10.8,45,Good,12.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 02:00 PM,2022,08,08,14,9.4,39,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 03:00 PM,2022,08,08,15,8.2,34,Good,7.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 04:00 PM,2022,08,08,16,7.6,32,Good,7.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 05:00 PM,2022,08,08,17,9.3,39,Good,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 06:00 PM,2022,08,08,18,10.1,42,Good,11.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 07:00 PM,2022,08,08,19,9.1,38,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 08:00 PM,2022,08,08,20,9.4,39,Good,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 09:00 PM,2022,08,08,21,9.7,40,Good,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 10:00 PM,2022,08,08,22,9.8,41,Good,10.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-08 11:00 PM,2022,08,08,23,9.0,38,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-09 12:00 AM,2022,08,09,00,8.6,36,Good,8.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-09 01:00 AM,2022,08,09,01,6.7,28,Good,5.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2022-08-09 02:00 AM,2022,08,09,02,7.3,30,Good,8.0,UG/M3,1 Hr,Valid
