Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Addis Ababa Central,PM2.5 - Principal,2021-01-02 07:00 PM,2021,01,02,19,13.2,53,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-02 08:00 PM,2021,01,02,20,13.6,54,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-02 09:00 PM,2021,01,02,21,17.8,63,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-02 10:00 PM,2021,01,02,22,26.9,82,Moderate,36.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-02 11:00 PM,2021,01,02,23,28.9,86,Moderate,31.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 12:00 AM,2021,01,03,00,28.4,85,Moderate,28.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 01:00 AM,2021,01,03,01,27.7,84,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 02:00 AM,2021,01,03,02,24.8,78,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 03:00 AM,2021,01,03,03,18.4,64,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 04:00 AM,2021,01,03,04,15.2,58,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 05:00 AM,2021,01,03,05,19.1,66,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 06:00 AM,2021,01,03,06,16.0,59,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 07:00 AM,2021,01,03,07,24.5,77,Moderate,33.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 08:00 AM,2021,01,03,08,44.2,122,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 09:00 AM,2021,01,03,09,44.6,123,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 10:00 AM,2021,01,03,10,29.3,87,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 11:00 AM,2021,01,03,11,20.6,69,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 12:00 PM,2021,01,03,12,15.8,59,Moderate,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 01:00 PM,2021,01,03,13,12.9,53,Moderate,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 02:00 PM,2021,01,03,14,11.4,48,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 03:00 PM,2021,01,03,15,12.7,52,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 04:00 PM,2021,01,03,16,12.8,52,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 05:00 PM,2021,01,03,17,11.4,48,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 06:00 PM,2021,01,03,18,9.7,40,Good,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 07:00 PM,2021,01,03,19,10.3,43,Good,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 08:00 PM,2021,01,03,20,12.6,52,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 09:00 PM,2021,01,03,21,17.8,63,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 10:00 PM,2021,01,03,22,25.9,80,Moderate,34.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-03 11:00 PM,2021,01,03,23,32.4,94,Moderate,39.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 12:00 AM,2021,01,04,00,22.2,72,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 01:00 AM,2021,01,04,01,25.1,78,Moderate,28.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 02:00 AM,2021,01,04,02,22.5,73,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 03:00 AM,2021,01,04,03,15.7,59,Moderate,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 04:00 AM,2021,01,04,04,11.3,47,Good,7.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 05:00 AM,2021,01,04,05,8.1,34,Good,5.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 06:00 AM,2021,01,04,06,7.0,29,Good,6.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 07:00 AM,2021,01,04,07,9.0,38,Good,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 08:00 AM,2021,01,04,08,20.0,68,Moderate,31.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 09:00 AM,2021,01,04,09,19.0,66,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 10:00 AM,2021,01,04,10,16.0,59,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 11:00 AM,2021,01,04,11,13.4,54,Moderate,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 12:00 PM,2021,01,04,12,12.7,52,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 01:00 PM,2021,01,04,13,11.3,47,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 02:00 PM,2021,01,04,14,10.6,44,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 03:00 PM,2021,01,04,15,11.8,49,Good,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 04:00 PM,2021,01,04,16,10.9,45,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 05:00 PM,2021,01,04,17,12.4,52,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 06:00 PM,2021,01,04,18,11.7,49,Good,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 07:00 PM,2021,01,04,19,12.3,51,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 08:00 PM,2021,01,04,20,13.9,55,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 09:00 PM,2021,01,04,21,13.7,54,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 10:00 PM,2021,01,04,22,13.4,54,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-04 11:00 PM,2021,01,04,23,12.9,53,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 12:00 AM,2021,01,05,00,11.1,46,Good,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 01:00 AM,2021,01,05,01,12.4,52,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 02:00 AM,2021,01,05,02,10.2,43,Good,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 03:00 AM,2021,01,05,03,11.6,48,Good,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 04:00 AM,2021,01,05,04,10.8,45,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 05:00 AM,2021,01,05,05,9.4,39,Good,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 06:00 AM,2021,01,05,06,8.7,36,Good,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 07:00 AM,2021,01,05,07,10.3,43,Good,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 08:00 AM,2021,01,05,08,10.1,42,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 09:00 AM,2021,01,05,09,26.5,81,Moderate,43.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 10:00 AM,2021,01,05,10,38.8,109,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 11:00 AM,2021,01,05,11,24.3,77,Moderate,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 12:00 PM,2021,01,05,12,17.2,62,Moderate,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 01:00 PM,2021,01,05,13,13.0,53,Moderate,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 02:00 PM,2021,01,05,14,11.5,48,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 03:00 PM,2021,01,05,15,10.2,43,Good,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 04:00 PM,2021,01,05,16,8.6,36,Good,7.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 05:00 PM,2021,01,05,17,8.8,37,Good,9.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 06:00 PM,2021,01,05,18,9.4,39,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 07:00 PM,2021,01,05,19,13.2,53,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 08:00 PM,2021,01,05,20,14.1,55,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 09:00 PM,2021,01,05,21,13.0,53,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 10:00 PM,2021,01,05,22,21.5,71,Moderate,30.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-05 11:00 PM,2021,01,05,23,32.2,93,Moderate,43.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 12:00 AM,2021,01,06,00,30.6,90,Moderate,29.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 01:00 AM,2021,01,06,01,21.3,70,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 02:00 AM,2021,01,06,02,15.6,58,Moderate,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 03:00 AM,2021,01,06,03,13.3,54,Moderate,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 04:00 AM,2021,01,06,04,10.6,44,Good,8.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 05:00 AM,2021,01,06,05,7.8,33,Good,5.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 06:00 AM,2021,01,06,06,8.9,37,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 07:00 AM,2021,01,06,07,13.9,55,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 08:00 AM,2021,01,06,08,32.9,95,Moderate,52.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 09:00 AM,2021,01,06,09,72.0,160,Unhealthy,111.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 10:00 AM,2021,01,06,10,52.5,143,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 11:00 AM,2021,01,06,11,34.2,97,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 12:00 PM,2021,01,06,12,26.1,80,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 01:00 PM,2021,01,06,13,19.5,67,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 02:00 PM,2021,01,06,14,17.2,62,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 03:00 PM,2021,01,06,15,15.6,58,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 04:00 PM,2021,01,06,16,15.3,58,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 05:00 PM,2021,01,06,17,13.6,54,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 06:00 PM,2021,01,06,18,15.8,59,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 07:00 PM,2021,01,06,19,20.9,70,Moderate,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 08:00 PM,2021,01,06,20,28.9,86,Moderate,37.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 09:00 PM,2021,01,06,21,42.4,118,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 10:00 PM,2021,01,06,22,34.7,99,Moderate,27.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-06 11:00 PM,2021,01,06,23,32.3,93,Moderate,30.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 12:00 AM,2021,01,07,00,67.6,157,Unhealthy,103.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 01:00 AM,2021,01,07,01,71.8,159,Unhealthy,76.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 02:00 AM,2021,01,07,02,56.4,151,Unhealthy,41.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 03:00 AM,2021,01,07,03,38.2,108,Unhealthy for Sensitive Groups,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 04:00 AM,2021,01,07,04,27.6,84,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 05:00 AM,2021,01,07,05,18.8,65,Moderate,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 06:00 AM,2021,01,07,06,14.9,57,Moderate,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 07:00 AM,2021,01,07,07,15.9,59,Moderate,17.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 08:00 AM,2021,01,07,08,32.4,94,Moderate,49.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 09:00 AM,2021,01,07,09,53.7,146,Unhealthy for Sensitive Groups,75.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 10:00 AM,2021,01,07,10,54.3,147,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 11:00 AM,2021,01,07,11,44.1,122,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 12:00 PM,2021,01,07,12,32.0,93,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 01:00 PM,2021,01,07,13,25.0,78,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 02:00 PM,2021,01,07,14,22.0,72,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 03:00 PM,2021,01,07,15,22.0,72,Moderate,22.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 04:00 PM,2021,01,07,16,20.5,69,Moderate,19.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 05:00 PM,2021,01,07,17,20.2,68,Moderate,20.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 06:00 PM,2021,01,07,18,18.1,64,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 07:00 PM,2021,01,07,19,15.0,57,Moderate,12.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 08:00 PM,2021,01,07,20,15.5,58,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 09:00 PM,2021,01,07,21,15.2,58,Moderate,15.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 10:00 PM,2021,01,07,22,18.1,64,Moderate,21.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-07 11:00 PM,2021,01,07,23,14.0,55,Moderate,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 12:00 AM,2021,01,08,00,12.5,52,Moderate,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 01:00 AM,2021,01,08,01,12.7,52,Moderate,13.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 02:00 AM,2021,01,08,02,11.3,47,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 03:00 AM,2021,01,08,03,12.6,52,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 04:00 AM,2021,01,08,04,11.3,47,Good,10.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 05:00 AM,2021,01,08,05,9.1,38,Good,7.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 06:00 AM,2021,01,08,06,10.0,42,Good,11.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 07:00 AM,2021,01,08,07,13.0,53,Moderate,16.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 08:00 AM,2021,01,08,08,15.5,58,Moderate,18.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 09:00 AM,2021,01,08,09,29.2,87,Moderate,43.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 10:00 AM,2021,01,08,10,31.1,91,Moderate,33.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 11:00 AM,2021,01,08,11,28.5,85,Moderate,26.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 12:00 PM,2021,01,08,12,21.2,70,Moderate,14.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 01:00 PM,2021,01,08,13,22.1,72,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 02:00 PM,2021,01,08,14,22.5,73,Moderate,23.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 03:00 PM,2021,01,08,15,25.2,79,Moderate,28.0,UG/M3,1 Hr,Valid
Addis Ababa Central,PM2.5 - Principal,2021-01-08 04:00 PM,2021,01,08,16,24.1,76,Moderate,23.0,UG/M3,1 Hr,Valid
