Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Embassy Kathmandu,O3,2018-12-02 12:00 AM,2018,12,02,00,8.0,7,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 01:00 AM,2018,12,02,01,10.0,9,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 02:00 AM,2018,12,02,02,7.0,6,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 03:00 AM,2018,12,02,03,7.0,6,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 04:00 AM,2018,12,02,04,10.0,9,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 05:00 AM,2018,12,02,05,10.0,9,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 06:00 AM,2018,12,02,06,9.0,8,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 07:00 AM,2018,12,02,07,7.0,6,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 08:00 AM,2018,12,02,08,7.0,6,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 09:00 AM,2018,12,02,09,9.0,8,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 10:00 AM,2018,12,02,10,16.0,15,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 11:00 AM,2018,12,02,11,34.0,31,Good,36.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 12:00 PM,2018,12,02,12,44.0,41,Good,45.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 01:00 PM,2018,12,02,13,50.0,46,Good,50.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 02:00 PM,2018,12,02,14,51.0,47,Good,51.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 03:00 PM,2018,12,02,15,44.0,41,Good,43.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 04:00 PM,2018,12,02,16,37.0,34,Good,36.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 05:00 PM,2018,12,02,17,33.0,31,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 06:00 PM,2018,12,02,18,29.0,27,Good,24.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 07:00 PM,2018,12,02,19,26.0,24,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 08:00 PM,2018,12,02,20,25.0,23,Good,24.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 09:00 PM,2018,12,02,21,25.0,23,Good,26.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 10:00 PM,2018,12,02,22,15.0,14,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-02 11:00 PM,2018,12,02,23,13.0,12,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 12:00 AM,2018,12,03,00,9.0,8,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 01:00 AM,2018,12,03,01,10.0,9,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 02:00 AM,2018,12,03,02,5.0,5,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 03:00 AM,2018,12,03,03,6.0,6,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 04:00 AM,2018,12,03,04,6.0,6,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 05:00 AM,2018,12,03,05,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 06:00 AM,2018,12,03,06,5.0,5,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 07:00 AM,2018,12,03,07,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 08:00 AM,2018,12,03,08,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 09:00 AM,2018,12,03,09,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 10:00 AM,2018,12,03,10,16.0,15,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 11:00 AM,2018,12,03,11,35.0,32,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 12:00 PM,2018,12,03,12,42.0,39,Good,42.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 01:00 PM,2018,12,03,13,51.0,47,Good,52.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 02:00 PM,2018,12,03,14,46.0,43,Good,45.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 03:00 PM,2018,12,03,15,38.0,35,Good,38.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 04:00 PM,2018,12,03,16,33.0,31,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 05:00 PM,2018,12,03,17,30.0,28,Good,27.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 06:00 PM,2018,12,03,18,25.0,23,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 07:00 PM,2018,12,03,19,23.0,21,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 08:00 PM,2018,12,03,20,23.0,21,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 09:00 PM,2018,12,03,21,20.0,19,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 10:00 PM,2018,12,03,22,16.0,15,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-03 11:00 PM,2018,12,03,23,10.0,9,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 12:00 AM,2018,12,04,00,6.0,6,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 01:00 AM,2018,12,04,01,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 02:00 AM,2018,12,04,02,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 03:00 AM,2018,12,04,03,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 04:00 AM,2018,12,04,04,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 05:00 AM,2018,12,04,05,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 06:00 AM,2018,12,04,06,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 07:00 AM,2018,12,04,07,1.0,1,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 08:00 AM,2018,12,04,08,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 09:00 AM,2018,12,04,09,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 10:00 AM,2018,12,04,10,15.0,14,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 11:00 AM,2018,12,04,11,32.0,30,Good,33.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 12:00 PM,2018,12,04,12,51.0,47,Good,52.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 01:00 PM,2018,12,04,13,55.0,51,Moderate,55.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 02:00 PM,2018,12,04,14,41.0,38,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 03:00 PM,2018,12,04,15,37.0,34,Good,36.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 04:00 PM,2018,12,04,16,32.0,30,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 05:00 PM,2018,12,04,17,30.0,28,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 06:00 PM,2018,12,04,18,25.0,23,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 07:00 PM,2018,12,04,19,23.0,21,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 08:00 PM,2018,12,04,20,8.0,7,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 09:00 PM,2018,12,04,21,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 10:00 PM,2018,12,04,22,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-04 11:00 PM,2018,12,04,23,2.0,2,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 12:00 AM,2018,12,05,00,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 01:00 AM,2018,12,05,01,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 02:00 AM,2018,12,05,02,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 03:00 AM,2018,12,05,03,3.0,3,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 04:00 AM,2018,12,05,04,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 05:00 AM,2018,12,05,05,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 06:00 AM,2018,12,05,06,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 07:00 AM,2018,12,05,07,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 08:00 AM,2018,12,05,08,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 09:00 AM,2018,12,05,09,3.0,3,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 10:00 AM,2018,12,05,10,11.0,10,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 11:00 AM,2018,12,05,11,20.0,19,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 12:00 PM,2018,12,05,12,40.0,37,Good,41.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 01:00 PM,2018,12,05,13,46.0,43,Good,47.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 02:00 PM,2018,12,05,14,47.0,44,Good,47.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 03:00 PM,2018,12,05,15,46.0,43,Good,46.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 04:00 PM,2018,12,05,16,37.0,34,Good,36.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 05:00 PM,2018,12,05,17,30.0,28,Good,27.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 06:00 PM,2018,12,05,18,26.0,24,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 07:00 PM,2018,12,05,19,19.0,18,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 08:00 PM,2018,12,05,20,14.0,13,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 09:00 PM,2018,12,05,21,9.0,8,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 10:00 PM,2018,12,05,22,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-05 11:00 PM,2018,12,05,23,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 12:00 AM,2018,12,06,00,5.0,5,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 01:00 AM,2018,12,06,01,6.0,6,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 02:00 AM,2018,12,06,02,5.0,5,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 03:00 AM,2018,12,06,03,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 04:00 AM,2018,12,06,04,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 05:00 AM,2018,12,06,05,2.0,2,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 06:00 AM,2018,12,06,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 07:00 AM,2018,12,06,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 08:00 AM,2018,12,06,08,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 09:00 AM,2018,12,06,09,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 10:00 AM,2018,12,06,10,17.0,16,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 11:00 AM,2018,12,06,11,30.0,28,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 12:00 PM,2018,12,06,12,37.0,34,Good,38.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 01:00 PM,2018,12,06,13,42.0,39,Good,42.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 02:00 PM,2018,12,06,14,47.0,44,Good,47.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 03:00 PM,2018,12,06,15,46.0,43,Good,46.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 04:00 PM,2018,12,06,16,40.0,37,Good,39.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 05:00 PM,2018,12,06,17,31.0,29,Good,25.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 06:00 PM,2018,12,06,18,23.0,21,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 07:00 PM,2018,12,06,19,20.0,19,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 08:00 PM,2018,12,06,20,22.0,20,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 09:00 PM,2018,12,06,21,14.0,13,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 10:00 PM,2018,12,06,22,11.0,10,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-06 11:00 PM,2018,12,06,23,7.0,6,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 12:00 AM,2018,12,07,00,7.0,6,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 01:00 AM,2018,12,07,01,9.0,8,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 02:00 AM,2018,12,07,02,2.0,2,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 03:00 AM,2018,12,07,03,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 04:00 AM,2018,12,07,04,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 05:00 AM,2018,12,07,05,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 06:00 AM,2018,12,07,06,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 07:00 AM,2018,12,07,07,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 08:00 AM,2018,12,07,08,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 09:00 AM,2018,12,07,09,5.0,5,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 10:00 AM,2018,12,07,10,18.0,17,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 11:00 AM,2018,12,07,11,28.0,26,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 12:00 PM,2018,12,07,12,37.0,34,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 01:00 PM,2018,12,07,13,40.0,37,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 02:00 PM,2018,12,07,14,41.0,38,Good,41.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 03:00 PM,2018,12,07,15,35.0,32,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 04:00 PM,2018,12,07,16,32.0,30,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 05:00 PM,2018,12,07,17,30.0,28,Good,27.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 06:00 PM,2018,12,07,18,25.0,23,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 07:00 PM,2018,12,07,19,23.0,21,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 08:00 PM,2018,12,07,20,19.0,18,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 09:00 PM,2018,12,07,21,8.0,7,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 10:00 PM,2018,12,07,22,10.0,9,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-07 11:00 PM,2018,12,07,23,4.0,4,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 12:00 AM,2018,12,08,00,2.0,2,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 01:00 AM,2018,12,08,01,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 02:00 AM,2018,12,08,02,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 03:00 AM,2018,12,08,03,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 04:00 AM,2018,12,08,04,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 05:00 AM,2018,12,08,05,2.0,2,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 06:00 AM,2018,12,08,06,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 07:00 AM,2018,12,08,07,1.0,1,Good,-999.0,PPB,1 Hr,Missing
Embassy Kathmandu,O3,2018-12-08 08:00 AM,2018,12,08,08,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 09:00 AM,2018,12,08,09,7.0,6,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 10:00 AM,2018,12,08,10,17.0,16,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 11:00 AM,2018,12,08,11,30.0,28,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 12:00 PM,2018,12,08,12,42.0,39,Good,43.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 01:00 PM,2018,12,08,13,45.0,42,Good,45.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 02:00 PM,2018,12,08,14,40.0,37,Good,39.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 03:00 PM,2018,12,08,15,35.0,32,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 04:00 PM,2018,12,08,16,34.0,31,Good,33.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 05:00 PM,2018,12,08,17,32.0,30,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 06:00 PM,2018,12,08,18,29.0,27,Good,24.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 07:00 PM,2018,12,08,19,26.0,24,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 08:00 PM,2018,12,08,20,22.0,20,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 09:00 PM,2018,12,08,21,11.0,10,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 10:00 PM,2018,12,08,22,3.0,3,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-08 11:00 PM,2018,12,08,23,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 12:00 AM,2018,12,09,00,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 01:00 AM,2018,12,09,01,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 02:00 AM,2018,12,09,02,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 03:00 AM,2018,12,09,03,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 04:00 AM,2018,12,09,04,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 05:00 AM,2018,12,09,05,1.0,1,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 06:00 AM,2018,12,09,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 07:00 AM,2018,12,09,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 08:00 AM,2018,12,09,08,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 09:00 AM,2018,12,09,09,5.0,5,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 10:00 AM,2018,12,09,10,17.0,16,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 11:00 AM,2018,12,09,11,35.0,32,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 12:00 PM,2018,12,09,12,44.0,41,Good,44.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 01:00 PM,2018,12,09,13,44.0,41,Good,44.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 02:00 PM,2018,12,09,14,45.0,42,Good,45.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 03:00 PM,2018,12,09,15,46.0,43,Good,46.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 04:00 PM,2018,12,09,16,42.0,39,Good,41.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 05:00 PM,2018,12,09,17,33.0,31,Good,27.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 06:00 PM,2018,12,09,18,26.0,24,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 07:00 PM,2018,12,09,19,24.0,22,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 08:00 PM,2018,12,09,20,23.0,21,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 09:00 PM,2018,12,09,21,14.0,13,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 10:00 PM,2018,12,09,22,5.0,5,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-09 11:00 PM,2018,12,09,23,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-12-10 12:00 AM,2018,12,10,00,1.0,1,Good,1.0,PPB,1 Hr,Valid
