Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Embassy Kathmandu,O3,2018-10-02 10:00 AM,2018,10,02,10,49.0,45,Good,51.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-02 11:00 AM,2018,10,02,11,66.0,87,Moderate,67.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-02 12:00 PM,2018,10,02,12,64.0,80,Moderate,64.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-02 01:00 PM,2018,10,02,13,55.0,51,Moderate,54.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-02 02:00 PM,2018,10,02,14,47.0,44,Good,46.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-02 03:00 PM,2018,10,02,15,45.0,42,Good,44.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-02 04:00 PM,2018,10,02,16,44.0,41,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-02 05:00 PM,2018,10,02,17,42.0,39,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-02 06:00 PM,2018,10,02,18,37.0,34,Good,33.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-02 07:00 PM,2018,10,02,19,35.0,32,Good,33.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-02 08:00 PM,2018,10,02,20,35.0,32,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-02 09:00 PM,2018,10,02,21,36.0,33,Good,38.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-02 10:00 PM,2018,10,02,22,35.0,32,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-02 11:00 PM,2018,10,02,23,34.0,31,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 12:00 AM,2018,10,03,00,31.0,29,Good,25.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 01:00 AM,2018,10,03,01,22.0,20,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 02:00 AM,2018,10,03,02,18.0,17,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 03:00 AM,2018,10,03,03,17.0,16,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 04:00 AM,2018,10,03,04,14.0,13,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 05:00 AM,2018,10,03,05,13.0,12,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 06:00 AM,2018,10,03,06,9.0,8,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 07:00 AM,2018,10,03,07,5.0,5,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 08:00 AM,2018,10,03,08,9.0,8,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 09:00 AM,2018,10,03,09,25.0,23,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 10:00 AM,2018,10,03,10,46.0,43,Good,49.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 11:00 AM,2018,10,03,11,60.0,67,Moderate,62.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 12:00 PM,2018,10,03,12,75.0,115,Unhealthy for Sensitive Groups,76.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 01:00 PM,2018,10,03,13,57.0,58,Moderate,56.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 02:00 PM,2018,10,03,14,45.0,42,Good,45.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 03:00 PM,2018,10,03,15,44.0,41,Good,44.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 04:00 PM,2018,10,03,16,44.0,41,Good,43.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 05:00 PM,2018,10,03,17,45.0,42,Good,42.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 06:00 PM,2018,10,03,18,41.0,38,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 07:00 PM,2018,10,03,19,37.0,34,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 08:00 PM,2018,10,03,20,37.0,34,Good,36.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 09:00 PM,2018,10,03,21,38.0,35,Good,39.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 10:00 PM,2018,10,03,22,37.0,34,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-03 11:00 PM,2018,10,03,23,37.0,34,Good,36.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 12:00 AM,2018,10,04,00,34.0,31,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 01:00 AM,2018,10,04,01,29.0,27,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 02:00 AM,2018,10,04,02,23.0,21,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 03:00 AM,2018,10,04,03,21.0,19,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 04:00 AM,2018,10,04,04,20.0,19,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 05:00 AM,2018,10,04,05,19.0,18,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 06:00 AM,2018,10,04,06,20.0,19,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 07:00 AM,2018,10,04,07,17.0,16,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 08:00 AM,2018,10,04,08,17.0,16,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 09:00 AM,2018,10,04,09,25.0,23,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 10:00 AM,2018,10,04,10,42.0,39,Good,49.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 11:00 AM,2018,10,04,11,63.0,77,Moderate,68.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 12:00 PM,2018,10,04,12,66.0,87,Moderate,66.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 01:00 PM,2018,10,04,13,47.0,44,Good,42.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 02:00 PM,2018,10,04,14,43.0,40,Good,42.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 03:00 PM,2018,10,04,15,46.0,43,Good,46.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 04:00 PM,2018,10,04,16,44.0,41,Good,41.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 05:00 PM,2018,10,04,17,44.0,41,Good,42.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 06:00 PM,2018,10,04,18,43.0,40,Good,41.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 07:00 PM,2018,10,04,19,38.0,35,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 08:00 PM,2018,10,04,20,36.0,33,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 09:00 PM,2018,10,04,21,28.0,26,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 10:00 PM,2018,10,04,22,19.0,18,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-04 11:00 PM,2018,10,04,23,18.0,17,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 12:00 AM,2018,10,05,00,14.0,13,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 01:00 AM,2018,10,05,01,14.0,13,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 02:00 AM,2018,10,05,02,13.0,12,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 03:00 AM,2018,10,05,03,10.0,9,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 04:00 AM,2018,10,05,04,10.0,9,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 05:00 AM,2018,10,05,05,8.0,7,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 06:00 AM,2018,10,05,06,7.0,6,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 07:00 AM,2018,10,05,07,7.0,6,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 08:00 AM,2018,10,05,08,11.0,10,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 09:00 AM,2018,10,05,09,23.0,21,Good,26.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 10:00 AM,2018,10,05,10,41.0,38,Good,44.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 11:00 AM,2018,10,05,11,58.0,61,Moderate,60.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 12:00 PM,2018,10,05,12,68.0,93,Moderate,69.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 01:00 PM,2018,10,05,13,78.0,126,Unhealthy for Sensitive Groups,79.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 02:00 PM,2018,10,05,14,54.0,50,Good,51.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 03:00 PM,2018,10,05,15,49.0,45,Good,47.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 04:00 PM,2018,10,05,16,47.0,44,Good,45.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 05:00 PM,2018,10,05,17,45.0,42,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 06:00 PM,2018,10,05,18,40.0,37,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 07:00 PM,2018,10,05,19,38.0,35,Good,36.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 08:00 PM,2018,10,05,20,36.0,33,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 09:00 PM,2018,10,05,21,35.0,32,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 10:00 PM,2018,10,05,22,34.0,31,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-05 11:00 PM,2018,10,05,23,27.0,25,Good,22.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 12:00 AM,2018,10,06,00,17.0,16,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 01:00 AM,2018,10,06,01,16.0,15,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 02:00 AM,2018,10,06,02,15.0,14,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 03:00 AM,2018,10,06,03,14.0,13,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 04:00 AM,2018,10,06,04,14.0,13,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 05:00 AM,2018,10,06,05,12.0,11,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 06:00 AM,2018,10,06,06,12.0,11,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 07:00 AM,2018,10,06,07,13.0,12,Good,-999.0,PPB,1 Hr,Missing
Embassy Kathmandu,O3,2018-10-06 08:00 AM,2018,10,06,08,13.0,12,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 09:00 AM,2018,10,06,09,25.0,23,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 10:00 AM,2018,10,06,10,36.0,33,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 11:00 AM,2018,10,06,11,46.0,43,Good,48.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 12:00 PM,2018,10,06,12,55.0,51,Moderate,57.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 01:00 PM,2018,10,06,13,66.0,87,Moderate,69.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 02:00 PM,2018,10,06,14,59.0,64,Moderate,57.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 03:00 PM,2018,10,06,15,48.0,44,Good,45.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 04:00 PM,2018,10,06,16,45.0,42,Good,41.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 05:00 PM,2018,10,06,17,42.0,39,Good,36.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 06:00 PM,2018,10,06,18,40.0,37,Good,38.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 07:00 PM,2018,10,06,19,33.0,31,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 08:00 PM,2018,10,06,20,30.0,28,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 09:00 PM,2018,10,06,21,30.0,28,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 10:00 PM,2018,10,06,22,21.0,19,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-06 11:00 PM,2018,10,06,23,15.0,14,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 12:00 AM,2018,10,07,00,13.0,12,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 01:00 AM,2018,10,07,01,15.0,14,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 02:00 AM,2018,10,07,02,14.0,13,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 03:00 AM,2018,10,07,03,12.0,11,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 04:00 AM,2018,10,07,04,11.0,10,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 05:00 AM,2018,10,07,05,7.0,6,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 06:00 AM,2018,10,07,06,3.0,3,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 07:00 AM,2018,10,07,07,5.0,5,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 08:00 AM,2018,10,07,08,11.0,10,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 09:00 AM,2018,10,07,09,27.0,25,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 10:00 AM,2018,10,07,10,43.0,40,Good,44.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 11:00 AM,2018,10,07,11,51.0,47,Good,51.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 12:00 PM,2018,10,07,12,61.0,71,Moderate,62.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 01:00 PM,2018,10,07,13,69.0,97,Moderate,69.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 02:00 PM,2018,10,07,14,54.0,50,Good,52.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 03:00 PM,2018,10,07,15,46.0,43,Good,44.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 04:00 PM,2018,10,07,16,42.0,39,Good,36.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 05:00 PM,2018,10,07,17,30.0,28,Good,25.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 06:00 PM,2018,10,07,18,31.0,29,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 07:00 PM,2018,10,07,19,33.0,31,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 08:00 PM,2018,10,07,20,34.0,31,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 09:00 PM,2018,10,07,21,34.0,31,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 10:00 PM,2018,10,07,22,32.0,30,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-07 11:00 PM,2018,10,07,23,30.0,28,Good,25.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 12:00 AM,2018,10,08,00,27.0,25,Good,23.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 01:00 AM,2018,10,08,01,21.0,19,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 02:00 AM,2018,10,08,02,16.0,15,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 03:00 AM,2018,10,08,03,16.0,15,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 04:00 AM,2018,10,08,04,14.0,13,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 05:00 AM,2018,10,08,05,12.0,11,Good,12.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 06:00 AM,2018,10,08,06,10.0,9,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 07:00 AM,2018,10,08,07,9.0,8,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 08:00 AM,2018,10,08,08,10.0,9,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 09:00 AM,2018,10,08,09,26.0,24,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 10:00 AM,2018,10,08,10,45.0,42,Good,49.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 11:00 AM,2018,10,08,11,53.0,49,Good,55.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 12:00 PM,2018,10,08,12,68.0,93,Moderate,70.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 01:00 PM,2018,10,08,13,65.0,84,Moderate,65.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 02:00 PM,2018,10,08,14,50.0,46,Good,48.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 03:00 PM,2018,10,08,15,47.0,44,Good,46.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 04:00 PM,2018,10,08,16,47.0,44,Good,43.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 05:00 PM,2018,10,08,17,46.0,43,Good,42.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 06:00 PM,2018,10,08,18,38.0,35,Good,33.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 07:00 PM,2018,10,08,19,32.0,30,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 08:00 PM,2018,10,08,20,27.0,25,Good,25.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 09:00 PM,2018,10,08,21,23.0,21,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 10:00 PM,2018,10,08,22,19.0,18,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-08 11:00 PM,2018,10,08,23,17.0,16,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 12:00 AM,2018,10,09,00,17.0,16,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 01:00 AM,2018,10,09,01,18.0,17,Good,18.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 02:00 AM,2018,10,09,02,14.0,13,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 03:00 AM,2018,10,09,03,14.0,13,Good,14.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 04:00 AM,2018,10,09,04,11.0,10,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 05:00 AM,2018,10,09,05,9.0,8,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 06:00 AM,2018,10,09,06,7.0,6,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 07:00 AM,2018,10,09,07,8.0,7,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 08:00 AM,2018,10,09,08,14.0,13,Good,17.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 09:00 AM,2018,10,09,09,27.0,25,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 10:00 AM,2018,10,09,10,32.0,30,Good,33.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 11:00 AM,2018,10,09,11,43.0,40,Good,45.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 12:00 PM,2018,10,09,12,51.0,47,Good,52.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 01:00 PM,2018,10,09,13,66.0,87,Moderate,68.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 02:00 PM,2018,10,09,14,66.0,87,Moderate,66.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 03:00 PM,2018,10,09,15,61.0,71,Moderate,59.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 04:00 PM,2018,10,09,16,56.0,54,Moderate,51.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 05:00 PM,2018,10,09,17,48.0,44,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 06:00 PM,2018,10,09,18,39.0,36,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 07:00 PM,2018,10,09,19,35.0,32,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 08:00 PM,2018,10,09,20,33.0,31,Good,31.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 09:00 PM,2018,10,09,21,31.0,29,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 10:00 PM,2018,10,09,22,25.0,23,Good,21.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2018-10-09 11:00 PM,2018,10,09,23,22.0,20,Good,20.0,PPB,1 Hr,Valid
