Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 02:00 AM,2023,01,02,02,78.9,163,Unhealthy,79.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 03:00 AM,2023,01,02,03,75.9,162,Unhealthy,73.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 04:00 AM,2023,01,02,04,73.4,160,Unhealthy,71.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 05:00 AM,2023,01,02,05,72.4,160,Unhealthy,71.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 06:00 AM,2023,01,02,06,76.4,162,Unhealthy,81.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 07:00 AM,2023,01,02,07,76.3,162,Unhealthy,76.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 08:00 AM,2023,01,02,08,89.4,169,Unhealthy,111.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 09:00 AM,2023,01,02,09,93.8,171,Unhealthy,101.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 10:00 AM,2023,01,02,10,103.9,176,Unhealthy,117.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 11:00 AM,2023,01,02,11,114.1,181,Unhealthy,125.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 12:00 PM,2023,01,02,12,105.1,177,Unhealthy,94.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 01:00 PM,2023,01,02,13,77.5,162,Unhealthy,50.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 02:00 PM,2023,01,02,14,56.7,152,Unhealthy,36.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 03:00 PM,2023,01,02,15,45.8,126,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 04:00 PM,2023,01,02,16,41.4,116,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 05:00 PM,2023,01,02,17,47.7,131,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 06:00 PM,2023,01,02,18,53.3,145,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 07:00 PM,2023,01,02,19,67.1,157,Unhealthy,81.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 08:00 PM,2023,01,02,20,83.0,165,Unhealthy,99.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 09:00 PM,2023,01,02,21,94.5,171,Unhealthy,106.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 10:00 PM,2023,01,02,22,103.7,176,Unhealthy,113.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-02 11:00 PM,2023,01,02,23,102.8,175,Unhealthy,102.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 12:00 AM,2023,01,03,00,98.9,173,Unhealthy,95.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 01:00 AM,2023,01,03,01,90.4,169,Unhealthy,82.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 02:00 AM,2023,01,03,02,83.7,166,Unhealthy,77.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 03:00 AM,2023,01,03,03,75.3,161,Unhealthy,67.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 04:00 AM,2023,01,03,04,62.1,154,Unhealthy,49.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 05:00 AM,2023,01,03,05,59.0,153,Unhealthy,56.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 06:00 AM,2023,01,03,06,62.5,155,Unhealthy,66.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 07:00 AM,2023,01,03,07,65.7,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 08:00 AM,2023,01,03,08,76.8,162,Unhealthy,88.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 09:00 AM,2023,01,03,09,97.4,173,Unhealthy,118.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 10:00 AM,2023,01,03,10,97.7,173,Unhealthy,98.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 11:00 AM,2023,01,03,11,110.3,179,Unhealthy,123.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 12:00 PM,2023,01,03,12,96.1,172,Unhealthy,82.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 01:00 PM,2023,01,03,13,71.5,159,Unhealthy,47.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 02:00 PM,2023,01,03,14,54.7,148,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 03:00 PM,2023,01,03,15,48.8,134,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 04:00 PM,2023,01,03,16,53.9,146,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 05:00 PM,2023,01,03,17,51.4,140,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 06:00 PM,2023,01,03,18,54.7,148,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 07:00 PM,2023,01,03,19,66.8,157,Unhealthy,79.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 08:00 PM,2023,01,03,20,77.4,162,Unhealthy,88.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 09:00 PM,2023,01,03,21,96.7,172,Unhealthy,116.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 10:00 PM,2023,01,03,22,107.3,178,Unhealthy,118.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-03 11:00 PM,2023,01,03,23,94.6,171,Unhealthy,82.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 12:00 AM,2023,01,04,00,81.3,164,Unhealthy,68.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 01:00 AM,2023,01,04,01,72.1,160,Unhealthy,63.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 02:00 AM,2023,01,04,02,65.5,156,Unhealthy,59.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 03:00 AM,2023,01,04,03,65.7,156,Unhealthy,66.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 04:00 AM,2023,01,04,04,66.3,157,Unhealthy,67.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 05:00 AM,2023,01,04,05,60.2,153,Unhealthy,54.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 06:00 AM,2023,01,04,06,59.6,153,Unhealthy,59.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 07:00 AM,2023,01,04,07,63.7,155,Unhealthy,68.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 08:00 AM,2023,01,04,08,83.4,165,Unhealthy,103.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 09:00 AM,2023,01,04,09,99.7,174,Unhealthy,116.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 10:00 AM,2023,01,04,10,106.8,177,Unhealthy,114.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 11:00 AM,2023,01,04,11,110.4,179,Unhealthy,114.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 12:00 PM,2023,01,04,12,87.7,168,Unhealthy,65.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 01:00 PM,2023,01,04,13,61.3,154,Unhealthy,35.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 02:00 PM,2023,01,04,14,41.6,116,Unhealthy for Sensitive Groups,22.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 03:00 PM,2023,01,04,15,34.3,98,Moderate,27.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 04:00 PM,2023,01,04,16,34.6,98,Moderate,35.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 05:00 PM,2023,01,04,17,38.3,108,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 06:00 PM,2023,01,04,18,46.1,127,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 07:00 PM,2023,01,04,19,56.0,151,Unhealthy,66.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 08:00 PM,2023,01,04,20,74.0,161,Unhealthy,92.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 09:00 PM,2023,01,04,21,90.5,169,Unhealthy,107.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 10:00 PM,2023,01,04,22,95.7,172,Unhealthy,101.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-04 11:00 PM,2023,01,04,23,93.8,171,Unhealthy,92.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 12:00 AM,2023,01,05,00,86.9,167,Unhealthy,80.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 01:00 AM,2023,01,05,01,73.9,161,Unhealthy,61.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 02:00 AM,2023,01,05,02,66.9,157,Unhealthy,60.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 03:00 AM,2023,01,05,03,65.5,156,Unhealthy,64.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 04:00 AM,2023,01,05,04,61.2,154,Unhealthy,57.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 05:00 AM,2023,01,05,05,57.7,152,Unhealthy,54.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 06:00 AM,2023,01,05,06,53.8,146,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 07:00 AM,2023,01,05,07,61.9,154,Unhealthy,70.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 08:00 AM,2023,01,05,08,73.9,161,Unhealthy,86.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 09:00 AM,2023,01,05,09,88.4,168,Unhealthy,103.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 10:00 AM,2023,01,05,10,88.2,168,Unhealthy,88.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 11:00 AM,2023,01,05,11,83.1,165,Unhealthy,78.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 12:00 PM,2023,01,05,12,77.5,162,Unhealthy,72.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 01:00 PM,2023,01,05,13,55.2,150,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 02:00 PM,2023,01,05,14,35.6,101,Unhealthy for Sensitive Groups,16.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 03:00 PM,2023,01,05,15,28.3,85,Moderate,21.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 04:00 PM,2023,01,05,16,29.6,88,Moderate,31.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 05:00 PM,2023,01,05,17,26.8,82,Moderate,24.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 06:00 PM,2023,01,05,18,33.4,96,Moderate,40.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 07:00 PM,2023,01,05,19,48.7,134,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 08:00 PM,2023,01,05,20,69.8,158,Unhealthy,91.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 09:00 PM,2023,01,05,21,84.9,166,Unhealthy,100.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 10:00 PM,2023,01,05,22,110.9,180,Unhealthy,137.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-05 11:00 PM,2023,01,05,23,104.4,176,Unhealthy,98.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 12:00 AM,2023,01,06,00,79.2,163,Unhealthy,54.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 01:00 AM,2023,01,06,01,68.6,158,Unhealthy,58.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 02:00 AM,2023,01,06,02,64.3,156,Unhealthy,60.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 03:00 AM,2023,01,06,03,60.1,153,Unhealthy,56.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 04:00 AM,2023,01,06,04,63.5,155,Unhealthy,67.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 05:00 AM,2023,01,06,05,68.2,158,Unhealthy,73.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 06:00 AM,2023,01,06,06,65.6,156,Unhealthy,63.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 07:00 AM,2023,01,06,07,70.8,159,Unhealthy,76.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 08:00 AM,2023,01,06,08,90.9,169,Unhealthy,111.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 09:00 AM,2023,01,06,09,102.9,175,Unhealthy,115.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 10:00 AM,2023,01,06,10,96.9,172,Unhealthy,91.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 11:00 AM,2023,01,06,11,95.4,172,Unhealthy,94.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 12:00 PM,2023,01,06,12,84.2,166,Unhealthy,73.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 01:00 PM,2023,01,06,13,75.1,161,Unhealthy,66.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 02:00 PM,2023,01,06,14,57.5,152,Unhealthy,40.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 03:00 PM,2023,01,06,15,51.2,140,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 04:00 PM,2023,01,06,16,48.1,132,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 05:00 PM,2023,01,06,17,46.5,128,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 06:00 PM,2023,01,06,18,54.7,148,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 07:00 PM,2023,01,06,19,87.8,168,Unhealthy,121.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 08:00 PM,2023,01,06,20,112.4,180,Unhealthy,137.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 09:00 PM,2023,01,06,21,134.2,192,Unhealthy,156.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 10:00 PM,2023,01,06,22,148.6,199,Unhealthy,163.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-06 11:00 PM,2023,01,06,23,149.3,199,Unhealthy,150.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 12:00 AM,2023,01,07,00,152.1,203,Very Unhealthy,155.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 01:00 AM,2023,01,07,01,154.0,204,Very Unhealthy,156.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 02:00 AM,2023,01,07,02,139.0,194,Unhealthy,124.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 03:00 AM,2023,01,07,03,131.0,190,Unhealthy,123.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 04:00 AM,2023,01,07,04,109.5,179,Unhealthy,88.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 05:00 AM,2023,01,07,05,112.2,180,Unhealthy,115.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 06:00 AM,2023,01,07,06,109.0,179,Unhealthy,104.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 07:00 AM,2023,01,07,07,94.0,171,Unhealthy,80.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 08:00 AM,2023,01,07,08,97.0,172,Unhealthy,100.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 09:00 AM,2023,01,07,09,114.5,181,Unhealthy,132.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 10:00 AM,2023,01,07,10,124.7,187,Unhealthy,136.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 11:00 AM,2023,01,07,11,122.9,186,Unhealthy,121.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 12:00 PM,2023,01,07,12,90.0,169,Unhealthy,57.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 01:00 PM,2023,01,07,13,72.5,160,Unhealthy,55.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 02:00 PM,2023,01,07,14,51.2,140,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 03:00 PM,2023,01,07,15,32.6,94,Moderate,14.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 04:00 PM,2023,01,07,16,27.2,83,Moderate,22.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 05:00 PM,2023,01,07,17,20.6,69,Moderate,14.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 06:00 PM,2023,01,07,18,24.8,78,Moderate,29.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 07:00 PM,2023,01,07,19,46.9,129,Unhealthy for Sensitive Groups,69.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 08:00 PM,2023,01,07,20,85.9,167,Unhealthy,125.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 09:00 PM,2023,01,07,21,112.9,181,Unhealthy,140.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 10:00 PM,2023,01,07,22,139.9,195,Unhealthy,167.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-07 11:00 PM,2023,01,07,23,166.0,216,Very Unhealthy,192.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-08 12:00 AM,2023,01,08,00,176.5,227,Very Unhealthy,187.0,UG/M3,1 Hr,Valid
Phora Durbar Kathmandu,PM2.5 - Principal,2023-01-08 01:00 AM,2023,01,08,01,150.2,200,Unhealthy,124.0,UG/M3,1 Hr,Valid
